app_id: 0, app_name: SAR_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 2116368570839080, ref_stop_time: 2116368571047610, actual_exe_time: 208530, task_app_start_time:2116367583020641, task_sched_time:2116368570828220
app_id: 0, app_name: SAR_api-aarch64, task_id: 46, task_name: DASH_FFT, resource_name: fft2, ref_start_time: 2116368718905184, ref_stop_time: 2116368718986874, actual_exe_time: 81690, task_app_start_time:2116367583020641, task_sched_time:2116368718899754
app_id: 0, app_name: SAR_api-aarch64, task_id: 47, task_name: DASH_ZIP, resource_name: zip1, ref_start_time: 2116368719708614, ref_stop_time: 2116368719830144, actual_exe_time: 121530, task_app_start_time:2116367583020641, task_sched_time:2116368719702284
app_id: 0, app_name: SAR_api-aarch64, task_id: 48, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 2116368722593984, ref_stop_time: 2116368722704744, actual_exe_time: 110760, task_app_start_time:2116367583020641, task_sched_time:2116368722583154
app_id: 0, app_name: SAR_api-aarch64, task_id: 49, task_name: DASH_FFT, resource_name: cpu2, ref_start_time: 2116368723224075, ref_stop_time: 2116368723313145, actual_exe_time: 89070, task_app_start_time:2116367583020641, task_sched_time:2116368723214595
app_id: 0, app_name: SAR_api-aarch64, task_id: 50, task_name: DASH_ZIP, resource_name: cpu3, ref_start_time: 2116368726662015, ref_stop_time: 2116368726737495, actual_exe_time: 75480, task_app_start_time:2116367583020641, task_sched_time:2116368726653255
app_id: 0, app_name: SAR_api-aarch64, task_id: 51, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2116368727284305, ref_stop_time: 2116368727408295, actual_exe_time: 123990, task_app_start_time:2116367583020641, task_sched_time:2116368727276535
app_id: 0, app_name: SAR_api-aarch64, task_id: 52, task_name: DASH_FFT, resource_name: fft2, ref_start_time: 2116368729289146, ref_stop_time: 2116368729361536, actual_exe_time: 72390, task_app_start_time:2116367583020641, task_sched_time:2116368729284076
app_id: 0, app_name: SAR_api-aarch64, task_id: 53, task_name: DASH_ZIP, resource_name: zip1, ref_start_time: 2116368730529256, ref_stop_time: 2116368730651776, actual_exe_time: 122520, task_app_start_time:2116367583020641, task_sched_time:2116368730393716
app_id: 0, app_name: SAR_api-aarch64, task_id: 54, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 2116368731577606, ref_stop_time: 2116368731690646, actual_exe_time: 113040, task_app_start_time:2116367583020641, task_sched_time:2116368731565546
app_id: 0, app_name: SAR_api-aarch64, task_id: 55, task_name: DASH_FFT, resource_name: cpu2, ref_start_time: 2116368732177696, ref_stop_time: 2116368732268896, actual_exe_time: 91200, task_app_start_time:2116367583020641, task_sched_time:2116368732172146
app_id: 0, app_name: SAR_api-aarch64, task_id: 56, task_name: DASH_ZIP, resource_name: cpu3, ref_start_time: 2116368733578606, ref_stop_time: 2116368733656336, actual_exe_time: 77730, task_app_start_time:2116367583020641, task_sched_time:2116368733043676
app_id: 0, app_name: SAR_api-aarch64, task_id: 57, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2116368738761347, ref_stop_time: 2116368739096027, actual_exe_time: 334680, task_app_start_time:2116367583020641, task_sched_time:2116368738752107
app_id: 0, app_name: SAR_api-aarch64, task_id: 58, task_name: DASH_FFT, resource_name: fft2, ref_start_time: 2116368740035537, ref_stop_time: 2116368740106307, actual_exe_time: 70770, task_app_start_time:2116367583020641, task_sched_time:2116368740025877
app_id: 0, app_name: SAR_api-aarch64, task_id: 59, task_name: DASH_ZIP, resource_name: zip1, ref_start_time: 2116368744860558, ref_stop_time: 2116368744984878, actual_exe_time: 124320, task_app_start_time:2116367583020641, task_sched_time:2116368744854288
app_id: 0, app_name: SAR_api-aarch64, task_id: 60, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 2116368746119598, ref_stop_time: 2116368746231078, actual_exe_time: 111480, task_app_start_time:2116367583020641, task_sched_time:2116368746105558
app_id: 0, app_name: SAR_api-aarch64, task_id: 61, task_name: DASH_FFT, resource_name: cpu2, ref_start_time: 2116368747080978, ref_stop_time: 2116368747172598, actual_exe_time: 91620, task_app_start_time:2116367583020641, task_sched_time:2116368747075938
app_id: 0, app_name: SAR_api-aarch64, task_id: 62, task_name: DASH_ZIP, resource_name: cpu3, ref_start_time: 2116368750548019, ref_stop_time: 2116368750631209, actual_exe_time: 83190, task_app_start_time:2116367583020641, task_sched_time:2116368747723579
app_id: 0, app_name: SAR_api-aarch64, task_id: 63, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2116368751447239, ref_stop_time: 2116368751566789, actual_exe_time: 119550, task_app_start_time:2116367583020641, task_sched_time:2116368751442649
app_id: 0, app_name: SAR_api-aarch64, task_id: 64, task_name: DASH_FFT, resource_name: fft2, ref_start_time: 2116368752370129, ref_stop_time: 2116368752439519, actual_exe_time: 69390, task_app_start_time:2116367583020641, task_sched_time:2116368752364009
app_id: 0, app_name: SAR_api-aarch64, task_id: 65, task_name: DASH_ZIP, resource_name: zip1, ref_start_time: 2116368759802870, ref_stop_time: 2116368759925540, actual_exe_time: 122670, task_app_start_time:2116367583020641, task_sched_time:2116368759794770
app_id: 0, app_name: SAR_api-aarch64, task_id: 66, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 2116368760699331, ref_stop_time: 2116368760809101, actual_exe_time: 109770, task_app_start_time:2116367583020641, task_sched_time:2116368760689671
app_id: 0, app_name: SAR_api-aarch64, task_id: 67, task_name: DASH_FFT, resource_name: cpu2, ref_start_time: 2116368761633411, ref_stop_time: 2116368761722511, actual_exe_time: 89100, task_app_start_time:2116367583020641, task_sched_time:2116368761627171
app_id: 0, app_name: SAR_api-aarch64, task_id: 68, task_name: DASH_ZIP, resource_name: cpu3, ref_start_time: 2116368762479711, ref_stop_time: 2116368762586901, actual_exe_time: 107190, task_app_start_time:2116367583020641, task_sched_time:2116368762464021
app_id: 0, app_name: SAR_api-aarch64, task_id: 69, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2116368766803312, ref_stop_time: 2116368766926522, actual_exe_time: 123210, task_app_start_time:2116367583020641, task_sched_time:2116368766789122
app_id: 0, app_name: SAR_api-aarch64, task_id: 70, task_name: DASH_FFT, resource_name: fft2, ref_start_time: 2116368768368532, ref_stop_time: 2116368768437772, actual_exe_time: 69240, task_app_start_time:2116367583020641, task_sched_time:2116368768359112
app_id: 0, app_name: SAR_api-aarch64, task_id: 71, task_name: DASH_ZIP, resource_name: zip1, ref_start_time: 2116368774540883, ref_stop_time: 2116368774667573, actual_exe_time: 126690, task_app_start_time:2116367583020641, task_sched_time:2116368774533713
app_id: 0, app_name: SAR_api-aarch64, task_id: 72, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 2116368779073854, ref_stop_time: 2116368779190884, actual_exe_time: 117030, task_app_start_time:2116367583020641, task_sched_time:2116368779066204
app_id: 0, app_name: SAR_api-aarch64, task_id: 73, task_name: DASH_FFT, resource_name: cpu2, ref_start_time: 2116368779692154, ref_stop_time: 2116368779782094, actual_exe_time: 89940, task_app_start_time:2116367583020641, task_sched_time:2116368779687534
app_id: 0, app_name: SAR_api-aarch64, task_id: 74, task_name: DASH_ZIP, resource_name: cpu3, ref_start_time: 2116368786804765, ref_stop_time: 2116368786886695, actual_exe_time: 81930, task_app_start_time:2116367583020641, task_sched_time:2116368786794745
app_id: 0, app_name: SAR_api-aarch64, task_id: 75, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2116368787704915, ref_stop_time: 2116368787830525, actual_exe_time: 125610, task_app_start_time:2116367583020641, task_sched_time:2116368787699095
app_id: 0, app_name: SAR_api-aarch64, task_id: 76, task_name: DASH_FFT, resource_name: fft2, ref_start_time: 2116368794712316, ref_stop_time: 2116368794791126, actual_exe_time: 78810, task_app_start_time:2116367583020641, task_sched_time:2116368794702056
app_id: 0, app_name: SAR_api-aarch64, task_id: 77, task_name: DASH_ZIP, resource_name: zip1, ref_start_time: 2116368797591267, ref_stop_time: 2116368797712317, actual_exe_time: 121050, task_app_start_time:2116367583020641, task_sched_time:2116368797581367
app_id: 0, app_name: SAR_api-aarch64, task_id: 78, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 2116368798741557, ref_stop_time: 2116368798851807, actual_exe_time: 110250, task_app_start_time:2116367583020641, task_sched_time:2116368798729167
app_id: 0, app_name: SAR_api-aarch64, task_id: 79, task_name: DASH_FFT, resource_name: cpu2, ref_start_time: 2116368799587317, ref_stop_time: 2116368799689827, actual_exe_time: 102510, task_app_start_time:2116367583020641, task_sched_time:2116368799581827
app_id: 0, app_name: SAR_api-aarch64, task_id: 80, task_name: DASH_ZIP, resource_name: cpu3, ref_start_time: 2116368800352377, ref_stop_time: 2116368800426657, actual_exe_time: 74280, task_app_start_time:2116367583020641, task_sched_time:2116368800344757
app_id: 0, app_name: SAR_api-aarch64, task_id: 81, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2116368801188267, ref_stop_time: 2116368801306947, actual_exe_time: 118680, task_app_start_time:2116367583020641, task_sched_time:2116368801181037
app_id: 0, app_name: SAR_api-aarch64, task_id: 82, task_name: DASH_FFT, resource_name: fft2, ref_start_time: 2116368801755177, ref_stop_time: 2116368801825347, actual_exe_time: 70170, task_app_start_time:2116367583020641, task_sched_time:2116368801745487
app_id: 0, app_name: SAR_api-aarch64, task_id: 83, task_name: DASH_ZIP, resource_name: zip1, ref_start_time: 2116368804326898, ref_stop_time: 2116368804449118, actual_exe_time: 122220, task_app_start_time:2116367583020641, task_sched_time:2116368803050667
app_id: 0, app_name: SAR_api-aarch64, task_id: 84, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 2116368810699559, ref_stop_time: 2116368810818689, actual_exe_time: 119130, task_app_start_time:2116367583020641, task_sched_time:2116368810692449
app_id: 0, app_name: SAR_api-aarch64, task_id: 85, task_name: DASH_FFT, resource_name: cpu2, ref_start_time: 2116368811693069, ref_stop_time: 2116368811783249, actual_exe_time: 90180, task_app_start_time:2116367583020641, task_sched_time:2116368811687669
app_id: 0, app_name: SAR_api-aarch64, task_id: 86, task_name: DASH_ZIP, resource_name: cpu3, ref_start_time: 2116368814861879, ref_stop_time: 2116368814936279, actual_exe_time: 74400, task_app_start_time:2116367583020641, task_sched_time:2116368814853689
app_id: 0, app_name: SAR_api-aarch64, task_id: 87, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2116368817315790, ref_stop_time: 2116368817442540, actual_exe_time: 126750, task_app_start_time:2116367583020641, task_sched_time:2116368817310330
app_id: 0, app_name: SAR_api-aarch64, task_id: 88, task_name: DASH_FFT, resource_name: fft2, ref_start_time: 2116368826518081, ref_stop_time: 2116368826604331, actual_exe_time: 86250, task_app_start_time:2116367583020641, task_sched_time:2116368821351660
app_id: 0, app_name: SAR_api-aarch64, task_id: 89, task_name: DASH_ZIP, resource_name: zip1, ref_start_time: 2116368827493021, ref_stop_time: 2116368827615301, actual_exe_time: 122280, task_app_start_time:2116367583020641, task_sched_time:2116368827488821
app_id: 0, app_name: SAR_api-aarch64, task_id: 90, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 2116368828309921, ref_stop_time: 2116368828417411, actual_exe_time: 107490, task_app_start_time:2116367583020641, task_sched_time:2116368828298281
app_id: 0, app_name: SAR_api-aarch64, task_id: 91, task_name: DASH_FFT, resource_name: cpu2, ref_start_time: 2116368830115022, ref_stop_time: 2116368830214712, actual_exe_time: 99690, task_app_start_time:2116367583020641, task_sched_time:2116368829089982
app_id: 0, app_name: SAR_api-aarch64, task_id: 92, task_name: DASH_ZIP, resource_name: cpu3, ref_start_time: 2116368830754562, ref_stop_time: 2116368830830462, actual_exe_time: 75900, task_app_start_time:2116367583020641, task_sched_time:2116368830746462
app_id: 0, app_name: SAR_api-aarch64, task_id: 93, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2116368831801742, ref_stop_time: 2116368831924832, actual_exe_time: 123090, task_app_start_time:2116367583020641, task_sched_time:2116368831787912
app_id: 0, app_name: SAR_api-aarch64, task_id: 94, task_name: DASH_FFT, resource_name: fft2, ref_start_time: 2116368832700452, ref_stop_time: 2116368832768672, actual_exe_time: 68220, task_app_start_time:2116367583020641, task_sched_time:2116368832696072
app_id: 0, app_name: SAR_api-aarch64, task_id: 95, task_name: DASH_ZIP, resource_name: zip1, ref_start_time: 2116368838528643, ref_stop_time: 2116368838658783, actual_exe_time: 130140, task_app_start_time:2116367583020641, task_sched_time:2116368836688173
app_id: 0, app_name: SAR_api-aarch64, task_id: 96, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 2116368839684243, ref_stop_time: 2116368839793983, actual_exe_time: 109740, task_app_start_time:2116367583020641, task_sched_time:2116368839671133
app_id: 0, app_name: SAR_api-aarch64, task_id: 97, task_name: DASH_FFT, resource_name: cpu2, ref_start_time: 2116368840506783, ref_stop_time: 2116368840598523, actual_exe_time: 91740, task_app_start_time:2116367583020641, task_sched_time:2116368840497063
app_id: 0, app_name: SAR_api-aarch64, task_id: 98, task_name: DASH_ZIP, resource_name: cpu3, ref_start_time: 2116368842505924, ref_stop_time: 2116368842583144, actual_exe_time: 77220, task_app_start_time:2116367583020641, task_sched_time:2116368841537104
app_id: 0, app_name: SAR_api-aarch64, task_id: 99, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2116368843253344, ref_stop_time: 2116368843371724, actual_exe_time: 118380, task_app_start_time:2116367583020641, task_sched_time:2116368843247704
app_id: 0, app_name: SAR_api-aarch64, task_id: 100, task_name: DASH_FFT, resource_name: fft2, ref_start_time: 2116368844044384, ref_stop_time: 2116368844111764, actual_exe_time: 67380, task_app_start_time:2116367583020641, task_sched_time:2116368844040214
app_id: 0, app_name: SAR_api-aarch64, task_id: 101, task_name: DASH_ZIP, resource_name: zip1, ref_start_time: 2116368846504114, ref_stop_time: 2116368846628224, actual_exe_time: 124110, task_app_start_time:2116367583020641, task_sched_time:2116368845018604
app_id: 0, app_name: SAR_api-aarch64, task_id: 102, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 2116368847295155, ref_stop_time: 2116368847399765, actual_exe_time: 104610, task_app_start_time:2116367583020641, task_sched_time:2116368847290625
app_id: 0, app_name: SAR_api-aarch64, task_id: 103, task_name: DASH_FFT, resource_name: cpu2, ref_start_time: 2116368848030155, ref_stop_time: 2116368848118955, actual_exe_time: 88800, task_app_start_time:2116367583020641, task_sched_time:2116368848021305
app_id: 0, app_name: SAR_api-aarch64, task_id: 104, task_name: DASH_ZIP, resource_name: cpu3, ref_start_time: 2116368854788286, ref_stop_time: 2116368854874236, actual_exe_time: 85950, task_app_start_time:2116367583020641, task_sched_time:2116368854673746
app_id: 0, app_name: SAR_api-aarch64, task_id: 105, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2116368855708836, ref_stop_time: 2116368855831326, actual_exe_time: 122490, task_app_start_time:2116367583020641, task_sched_time:2116368855700646
app_id: 0, app_name: SAR_api-aarch64, task_id: 106, task_name: DASH_FFT, resource_name: fft2, ref_start_time: 2116368856556246, ref_stop_time: 2116368856627586, actual_exe_time: 71340, task_app_start_time:2116367583020641, task_sched_time:2116368856547156
app_id: 0, app_name: SAR_api-aarch64, task_id: 107, task_name: DASH_ZIP, resource_name: zip1, ref_start_time: 2116368857171216, ref_stop_time: 2116368857289716, actual_exe_time: 118500, task_app_start_time:2116367583020641, task_sched_time:2116368857168276
app_id: 0, app_name: SAR_api-aarch64, task_id: 108, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 2116368858251036, ref_stop_time: 2116368858352376, actual_exe_time: 101340, task_app_start_time:2116367583020641, task_sched_time:2116368858246476
app_id: 0, app_name: SAR_api-aarch64, task_id: 109, task_name: DASH_FFT, resource_name: cpu2, ref_start_time: 2116368858976946, ref_stop_time: 2116368859067966, actual_exe_time: 91020, task_app_start_time:2116367583020641, task_sched_time:2116368858972746
app_id: 0, app_name: SAR_api-aarch64, task_id: 110, task_name: DASH_ZIP, resource_name: cpu3, ref_start_time: 2116368863217477, ref_stop_time: 2116368863293767, actual_exe_time: 76290, task_app_start_time:2116367583020641, task_sched_time:2116368863208747
app_id: 0, app_name: SAR_api-aarch64, task_id: 111, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2116368863969577, ref_stop_time: 2116368864091107, actual_exe_time: 121530, task_app_start_time:2116367583020641, task_sched_time:2116368863961717
