app_id: 0, app_name: pulse_doppler_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 2119459641225184, ref_stop_time: 2119459641416824, actual_exe_time: 191640, task_app_start_time:2119459634098563, task_sched_time:2119459641220984
app_id: 0, app_name: pulse_doppler_api-aarch64, task_id: 16, task_name: DASH_FFT, resource_name: cpu2, ref_start_time: 2119459722243287, ref_stop_time: 2119459722276077, actual_exe_time: 32790, task_app_start_time:2119459634098563, task_sched_time:2119459722189287
app_id: 0, app_name: pulse_doppler_api-aarch64, task_id: 17, task_name: DASH_FFT, resource_name: cpu3, ref_start_time: 2119459728564528, ref_stop_time: 2119459728593598, actual_exe_time: 29070, task_app_start_time:2119459634098563, task_sched_time:2119459728559458
app_id: 0, app_name: pulse_doppler_api-aarch64, task_id: 18, task_name: DASH_ZIP, resource_name: zip1, ref_start_time: 2119459734810799, ref_stop_time: 2119459734855889, actual_exe_time: 45090, task_app_start_time:2119459634098563, task_sched_time:2119459734801109
app_id: 0, app_name: pulse_doppler_api-aarch64, task_id: 19, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 2119459737927289, ref_stop_time: 2119459737960289, actual_exe_time: 33000, task_app_start_time:2119459634098563, task_sched_time:2119459737914689
app_id: 0, app_name: pulse_doppler_api-aarch64, task_id: 20, task_name: DASH_FFT, resource_name: cpu2, ref_start_time: 2119459743041930, ref_stop_time: 2119459743537290, actual_exe_time: 495360, task_app_start_time:2119459634098563, task_sched_time:2119459743034970
app_id: 0, app_name: pulse_doppler_api-aarch64, task_id: 21, task_name: DASH_FFT, resource_name: cpu3, ref_start_time: 2119459750384281, ref_stop_time: 2119459750414821, actual_exe_time: 30540, task_app_start_time:2119459634098563, task_sched_time:2119459750379391
app_id: 0, app_name: pulse_doppler_api-aarch64, task_id: 22, task_name: DASH_ZIP, resource_name: zip1, ref_start_time: 2119459755710812, ref_stop_time: 2119459755756112, actual_exe_time: 45300, task_app_start_time:2119459634098563, task_sched_time:2119459755704962
app_id: 0, app_name: pulse_doppler_api-aarch64, task_id: 23, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 2119459756836112, ref_stop_time: 2119459756869292, actual_exe_time: 33180, task_app_start_time:2119459634098563, task_sched_time:2119459756829632
app_id: 0, app_name: pulse_doppler_api-aarch64, task_id: 24, task_name: DASH_FFT, resource_name: cpu2, ref_start_time: 2119459761851033, ref_stop_time: 2119459761885143, actual_exe_time: 34110, task_app_start_time:2119459634098563, task_sched_time:2119459760223413
app_id: 0, app_name: pulse_doppler_api-aarch64, task_id: 25, task_name: DASH_FFT, resource_name: cpu3, ref_start_time: 2119459762513883, ref_stop_time: 2119459762537433, actual_exe_time: 23550, task_app_start_time:2119459634098563, task_sched_time:2119459762505213
app_id: 0, app_name: pulse_doppler_api-aarch64, task_id: 26, task_name: DASH_ZIP, resource_name: zip1, ref_start_time: 2119459762802303, ref_stop_time: 2119459762842743, actual_exe_time: 40440, task_app_start_time:2119459634098563, task_sched_time:2119459762793963
app_id: 0, app_name: pulse_doppler_api-aarch64, task_id: 27, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 2119459763836944, ref_stop_time: 2119459763863794, actual_exe_time: 26850, task_app_start_time:2119459634098563, task_sched_time:2119459763831634
app_id: 0, app_name: pulse_doppler_api-aarch64, task_id: 28, task_name: DASH_FFT, resource_name: cpu2, ref_start_time: 2119459769335764, ref_stop_time: 2119459769365764, actual_exe_time: 30000, task_app_start_time:2119459634098563, task_sched_time:2119459765228644
app_id: 0, app_name: pulse_doppler_api-aarch64, task_id: 29, task_name: DASH_FFT, resource_name: cpu3, ref_start_time: 2119459777823006, ref_stop_time: 2119459777859126, actual_exe_time: 36120, task_app_start_time:2119459634098563, task_sched_time:2119459773698005
app_id: 0, app_name: pulse_doppler_api-aarch64, task_id: 30, task_name: DASH_ZIP, resource_name: zip1, ref_start_time: 2119459778999426, ref_stop_time: 2119459779043826, actual_exe_time: 44400, task_app_start_time:2119459634098563, task_sched_time:2119459778993246
app_id: 0, app_name: pulse_doppler_api-aarch64, task_id: 31, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 2119459779779696, ref_stop_time: 2119459779807776, actual_exe_time: 28080, task_app_start_time:2119459634098563, task_sched_time:2119459779765446
app_id: 0, app_name: pulse_doppler_api-aarch64, task_id: 32, task_name: DASH_FFT, resource_name: cpu2, ref_start_time: 2119459781187146, ref_stop_time: 2119459781211326, actual_exe_time: 24180, task_app_start_time:2119459634098563, task_sched_time:2119459781181176
app_id: 0, app_name: pulse_doppler_api-aarch64, task_id: 33, task_name: DASH_FFT, resource_name: cpu3, ref_start_time: 2119459783963677, ref_stop_time: 2119459783991607, actual_exe_time: 27930, task_app_start_time:2119459634098563, task_sched_time:2119459781853776
app_id: 0, app_name: pulse_doppler_api-aarch64, task_id: 34, task_name: DASH_ZIP, resource_name: zip1, ref_start_time: 2119459785276657, ref_stop_time: 2119459785321057, actual_exe_time: 44400, task_app_start_time:2119459634098563, task_sched_time:2119459785267327
app_id: 0, app_name: pulse_doppler_api-aarch64, task_id: 35, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 2119459788409587, ref_stop_time: 2119459788445407, actual_exe_time: 35820, task_app_start_time:2119459634098563, task_sched_time:2119459786077627
app_id: 0, app_name: pulse_doppler_api-aarch64, task_id: 36, task_name: DASH_FFT, resource_name: cpu2, ref_start_time: 2119459790311048, ref_stop_time: 2119459790337208, actual_exe_time: 26160, task_app_start_time:2119459634098563, task_sched_time:2119459790306068
app_id: 0, app_name: pulse_doppler_api-aarch64, task_id: 37, task_name: DASH_FFT, resource_name: cpu3, ref_start_time: 2119459791108238, ref_stop_time: 2119459791131578, actual_exe_time: 23340, task_app_start_time:2119459634098563, task_sched_time:2119459791098458
app_id: 0, app_name: pulse_doppler_api-aarch64, task_id: 38, task_name: DASH_ZIP, resource_name: zip1, ref_start_time: 2119459792240798, ref_stop_time: 2119459792283848, actual_exe_time: 43050, task_app_start_time:2119459634098563, task_sched_time:2119459792234018
app_id: 0, app_name: pulse_doppler_api-aarch64, task_id: 39, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 2119459793162578, ref_stop_time: 2119459793191948, actual_exe_time: 29370, task_app_start_time:2119459634098563, task_sched_time:2119459793150038
app_id: 0, app_name: pulse_doppler_api-aarch64, task_id: 40, task_name: DASH_FFT, resource_name: cpu2, ref_start_time: 2119459794958319, ref_stop_time: 2119459794982379, actual_exe_time: 24060, task_app_start_time:2119459634098563, task_sched_time:2119459794951209
app_id: 0, app_name: pulse_doppler_api-aarch64, task_id: 41, task_name: DASH_FFT, resource_name: cpu3, ref_start_time: 2119459795589549, ref_stop_time: 2119459795610969, actual_exe_time: 21420, task_app_start_time:2119459634098563, task_sched_time:2119459795585649
app_id: 0, app_name: pulse_doppler_api-aarch64, task_id: 42, task_name: DASH_ZIP, resource_name: zip1, ref_start_time: 2119459796306969, ref_stop_time: 2119459796347319, actual_exe_time: 40350, task_app_start_time:2119459634098563, task_sched_time:2119459796303579
app_id: 0, app_name: pulse_doppler_api-aarch64, task_id: 43, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 2119459796822369, ref_stop_time: 2119459796849279, actual_exe_time: 26910, task_app_start_time:2119459634098563, task_sched_time:2119459796819459
app_id: 0, app_name: pulse_doppler_api-aarch64, task_id: 44, task_name: DASH_FFT, resource_name: cpu2, ref_start_time: 2119459798223639, ref_stop_time: 2119459798247789, actual_exe_time: 24150, task_app_start_time:2119459634098563, task_sched_time:2119459798213649
app_id: 0, app_name: pulse_doppler_api-aarch64, task_id: 45, task_name: DASH_FFT, resource_name: cpu3, ref_start_time: 2119459798937369, ref_stop_time: 2119459798958189, actual_exe_time: 20820, task_app_start_time:2119459634098563, task_sched_time:2119459798934759
app_id: 0, app_name: pulse_doppler_api-aarch64, task_id: 46, task_name: DASH_ZIP, resource_name: zip1, ref_start_time: 2119459800013559, ref_stop_time: 2119459800053579, actual_exe_time: 40020, task_app_start_time:2119459634098563, task_sched_time:2119459800008969
app_id: 0, app_name: pulse_doppler_api-aarch64, task_id: 47, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 2119459800755849, ref_stop_time: 2119459800785189, actual_exe_time: 29340, task_app_start_time:2119459634098563, task_sched_time:2119459800750149
app_id: 0, app_name: pulse_doppler_api-aarch64, task_id: 48, task_name: DASH_FFT, resource_name: cpu2, ref_start_time: 2119459801987260, ref_stop_time: 2119459802272740, actual_exe_time: 285480, task_app_start_time:2119459634098563, task_sched_time:2119459801978410
app_id: 0, app_name: pulse_doppler_api-aarch64, task_id: 49, task_name: DASH_FFT, resource_name: cpu3, ref_start_time: 2119459802853660, ref_stop_time: 2119459802874450, actual_exe_time: 20790, task_app_start_time:2119459634098563, task_sched_time:2119459802844450
app_id: 0, app_name: pulse_doppler_api-aarch64, task_id: 50, task_name: DASH_ZIP, resource_name: zip1, ref_start_time: 2119459803586650, ref_stop_time: 2119459803626820, actual_exe_time: 40170, task_app_start_time:2119459634098563, task_sched_time:2119459803583710
app_id: 0, app_name: pulse_doppler_api-aarch64, task_id: 51, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 2119459804306590, ref_stop_time: 2119459804334880, actual_exe_time: 28290, task_app_start_time:2119459634098563, task_sched_time:2119459804301340
app_id: 0, app_name: pulse_doppler_api-aarch64, task_id: 52, task_name: DASH_FFT, resource_name: cpu2, ref_start_time: 2119459805655990, ref_stop_time: 2119459805679270, actual_exe_time: 23280, task_app_start_time:2119459634098563, task_sched_time:2119459805646330
app_id: 0, app_name: pulse_doppler_api-aarch64, task_id: 53, task_name: DASH_FFT, resource_name: cpu3, ref_start_time: 2119459806313290, ref_stop_time: 2119459806340320, actual_exe_time: 27030, task_app_start_time:2119459634098563, task_sched_time:2119459806306750
app_id: 0, app_name: pulse_doppler_api-aarch64, task_id: 54, task_name: DASH_ZIP, resource_name: zip1, ref_start_time: 2119459807203030, ref_stop_time: 2119459807245870, actual_exe_time: 42840, task_app_start_time:2119459634098563, task_sched_time:2119459807193670
app_id: 0, app_name: pulse_doppler_api-aarch64, task_id: 55, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 2119459807934191, ref_stop_time: 2119459807962001, actual_exe_time: 27810, task_app_start_time:2119459634098563, task_sched_time:2119459807927231
app_id: 0, app_name: pulse_doppler_api-aarch64, task_id: 56, task_name: DASH_FFT, resource_name: cpu2, ref_start_time: 2119459809479311, ref_stop_time: 2119459809504121, actual_exe_time: 24810, task_app_start_time:2119459634098563, task_sched_time:2119459809470731
app_id: 0, app_name: pulse_doppler_api-aarch64, task_id: 57, task_name: DASH_FFT, resource_name: cpu3, ref_start_time: 2119459810165291, ref_stop_time: 2119459810191361, actual_exe_time: 26070, task_app_start_time:2119459634098563, task_sched_time:2119459810161931
app_id: 0, app_name: pulse_doppler_api-aarch64, task_id: 58, task_name: DASH_ZIP, resource_name: zip1, ref_start_time: 2119459810877131, ref_stop_time: 2119459810918051, actual_exe_time: 40920, task_app_start_time:2119459634098563, task_sched_time:2119459810872061
app_id: 0, app_name: pulse_doppler_api-aarch64, task_id: 59, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 2119459811608921, ref_stop_time: 2119459811635651, actual_exe_time: 26730, task_app_start_time:2119459634098563, task_sched_time:2119459811604241
app_id: 0, app_name: pulse_doppler_api-aarch64, task_id: 60, task_name: DASH_FFT, resource_name: cpu2, ref_start_time: 2119459812887911, ref_stop_time: 2119459812909031, actual_exe_time: 21120, task_app_start_time:2119459634098563, task_sched_time:2119459812879961
app_id: 0, app_name: pulse_doppler_api-aarch64, task_id: 61, task_name: DASH_FFT, resource_name: cpu3, ref_start_time: 2119459813818422, ref_stop_time: 2119459813843352, actual_exe_time: 24930, task_app_start_time:2119459634098563, task_sched_time:2119459813451161
app_id: 0, app_name: pulse_doppler_api-aarch64, task_id: 62, task_name: DASH_ZIP, resource_name: zip1, ref_start_time: 2119459814579462, ref_stop_time: 2119459814621642, actual_exe_time: 42180, task_app_start_time:2119459634098563, task_sched_time:2119459814570672
app_id: 0, app_name: pulse_doppler_api-aarch64, task_id: 63, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 2119459815464642, ref_stop_time: 2119459815491522, actual_exe_time: 26880, task_app_start_time:2119459634098563, task_sched_time:2119459815457112
app_id: 0, app_name: pulse_doppler_api-aarch64, task_id: 64, task_name: DASH_FFT, resource_name: cpu2, ref_start_time: 2119459816852832, ref_stop_time: 2119459816876532, actual_exe_time: 23700, task_app_start_time:2119459634098563, task_sched_time:2119459816847342
app_id: 0, app_name: pulse_doppler_api-aarch64, task_id: 65, task_name: DASH_FFT, resource_name: cpu3, ref_start_time: 2119459817821142, ref_stop_time: 2119459817845562, actual_exe_time: 24420, task_app_start_time:2119459634098563, task_sched_time:2119459817427632
app_id: 0, app_name: pulse_doppler_api-aarch64, task_id: 66, task_name: DASH_ZIP, resource_name: zip1, ref_start_time: 2119459818530012, ref_stop_time: 2119459818571532, actual_exe_time: 41520, task_app_start_time:2119459634098563, task_sched_time:2119459818521972
app_id: 0, app_name: pulse_doppler_api-aarch64, task_id: 67, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 2119459819282802, ref_stop_time: 2119459819309112, actual_exe_time: 26310, task_app_start_time:2119459634098563, task_sched_time:2119459819279862
app_id: 0, app_name: pulse_doppler_api-aarch64, task_id: 68, task_name: DASH_FFT, resource_name: cpu2, ref_start_time: 2119459820629053, ref_stop_time: 2119459820651733, actual_exe_time: 22680, task_app_start_time:2119459634098563, task_sched_time:2119459820621493
app_id: 0, app_name: pulse_doppler_api-aarch64, task_id: 69, task_name: DASH_FFT, resource_name: cpu3, ref_start_time: 2119459821476643, ref_stop_time: 2119459821500823, actual_exe_time: 24180, task_app_start_time:2119459634098563, task_sched_time:2119459821233733
app_id: 0, app_name: pulse_doppler_api-aarch64, task_id: 70, task_name: DASH_ZIP, resource_name: zip1, ref_start_time: 2119459830672064, ref_stop_time: 2119459830721594, actual_exe_time: 49530, task_app_start_time:2119459634098563, task_sched_time:2119459830664504
app_id: 0, app_name: pulse_doppler_api-aarch64, task_id: 71, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 2119459834306955, ref_stop_time: 2119459834339115, actual_exe_time: 32160, task_app_start_time:2119459634098563, task_sched_time:2119459834299935
app_id: 0, app_name: pulse_doppler_api-aarch64, task_id: 72, task_name: DASH_FFT, resource_name: cpu2, ref_start_time: 2119459836827765, ref_stop_time: 2119459836852545, actual_exe_time: 24780, task_app_start_time:2119459634098563, task_sched_time:2119459836818285
app_id: 0, app_name: pulse_doppler_api-aarch64, task_id: 73, task_name: DASH_FFT, resource_name: cpu3, ref_start_time: 2119459837615625, ref_stop_time: 2119459837640075, actual_exe_time: 24450, task_app_start_time:2119459634098563, task_sched_time:2119459837611755
app_id: 0, app_name: pulse_doppler_api-aarch64, task_id: 74, task_name: DASH_ZIP, resource_name: zip1, ref_start_time: 2119459838528736, ref_stop_time: 2119459838571186, actual_exe_time: 42450, task_app_start_time:2119459634098563, task_sched_time:2119459838520546
app_id: 0, app_name: pulse_doppler_api-aarch64, task_id: 75, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 2119459839010956, ref_stop_time: 2119459839038736, actual_exe_time: 27780, task_app_start_time:2119459634098563, task_sched_time:2119459839008076
app_id: 0, app_name: pulse_doppler_api-aarch64, task_id: 76, task_name: DASH_FFT, resource_name: cpu2, ref_start_time: 2119459840820526, ref_stop_time: 2119459840844616, actual_exe_time: 24090, task_app_start_time:2119459634098563, task_sched_time:2119459840815996
app_id: 0, app_name: pulse_doppler_api-aarch64, task_id: 77, task_name: DASH_FFT, resource_name: cpu3, ref_start_time: 2119459842148386, ref_stop_time: 2119459842177246, actual_exe_time: 28860, task_app_start_time:2119459634098563, task_sched_time:2119459841448096
app_id: 0, app_name: pulse_doppler_api-aarch64, task_id: 78, task_name: DASH_ZIP, resource_name: zip1, ref_start_time: 2119459844133726, ref_stop_time: 2119459844177736, actual_exe_time: 44010, task_app_start_time:2119459634098563, task_sched_time:2119459843178766
app_id: 0, app_name: pulse_doppler_api-aarch64, task_id: 79, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 2119459850599987, ref_stop_time: 2119459850635417, actual_exe_time: 35430, task_app_start_time:2119459634098563, task_sched_time:2119459850594047
app_id: 0, app_name: pulse_doppler_api-aarch64, task_id: 80, task_name: DASH_FFT, resource_name: cpu2, ref_start_time: 2119459851966308, ref_stop_time: 2119459851988808, actual_exe_time: 22500, task_app_start_time:2119459634098563, task_sched_time:2119459851962648
app_id: 0, app_name: pulse_doppler_api-aarch64, task_id: 81, task_name: DASH_FFT, resource_name: cpu3, ref_start_time: 2119459855494218, ref_stop_time: 2119459855518368, actual_exe_time: 24150, task_app_start_time:2119459634098563, task_sched_time:2119459855490888
app_id: 0, app_name: pulse_doppler_api-aarch64, task_id: 82, task_name: DASH_ZIP, resource_name: zip1, ref_start_time: 2119459857168279, ref_stop_time: 2119459857209529, actual_exe_time: 41250, task_app_start_time:2119459634098563, task_sched_time:2119459857160659
app_id: 0, app_name: pulse_doppler_api-aarch64, task_id: 83, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 2119459858352229, ref_stop_time: 2119459858384179, actual_exe_time: 31950, task_app_start_time:2119459634098563, task_sched_time:2119459858347849
app_id: 0, app_name: pulse_doppler_api-aarch64, task_id: 84, task_name: DASH_FFT, resource_name: cpu2, ref_start_time: 2119459859146359, ref_stop_time: 2119459859170869, actual_exe_time: 24510, task_app_start_time:2119459634098563, task_sched_time:2119459859141139
app_id: 0, app_name: pulse_doppler_api-aarch64, task_id: 85, task_name: DASH_FFT, resource_name: cpu3, ref_start_time: 2119459860987069, ref_stop_time: 2119459861014549, actual_exe_time: 27480, task_app_start_time:2119459634098563, task_sched_time:2119459860701979
app_id: 0, app_name: pulse_doppler_api-aarch64, task_id: 86, task_name: DASH_ZIP, resource_name: zip1, ref_start_time: 2119459866439300, ref_stop_time: 2119459866486130, actual_exe_time: 46830, task_app_start_time:2119459634098563, task_sched_time:2119459866430090
app_id: 0, app_name: pulse_doppler_api-aarch64, task_id: 87, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 2119459867149400, ref_stop_time: 2119459867179250, actual_exe_time: 29850, task_app_start_time:2119459634098563, task_sched_time:2119459867139320
app_id: 0, app_name: pulse_doppler_api-aarch64, task_id: 88, task_name: DASH_FFT, resource_name: cpu2, ref_start_time: 2119459872671981, ref_stop_time: 2119459872697511, actual_exe_time: 25530, task_app_start_time:2119459634098563, task_sched_time:2119459872665141
app_id: 0, app_name: pulse_doppler_api-aarch64, task_id: 89, task_name: DASH_FFT, resource_name: cpu3, ref_start_time: 2119459874163971, ref_stop_time: 2119459874187431, actual_exe_time: 23460, task_app_start_time:2119459634098563, task_sched_time:2119459874158631
app_id: 0, app_name: pulse_doppler_api-aarch64, task_id: 90, task_name: DASH_ZIP, resource_name: zip1, ref_start_time: 2119459875471821, ref_stop_time: 2119459875513431, actual_exe_time: 41610, task_app_start_time:2119459634098563, task_sched_time:2119459875465761
app_id: 0, app_name: pulse_doppler_api-aarch64, task_id: 91, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 2119459880483472, ref_stop_time: 2119459880522052, actual_exe_time: 38580, task_app_start_time:2119459634098563, task_sched_time:2119459880475402
app_id: 0, app_name: pulse_doppler_api-aarch64, task_id: 92, task_name: DASH_FFT, resource_name: cpu2, ref_start_time: 2119459886399563, ref_stop_time: 2119459886427673, actual_exe_time: 28110, task_app_start_time:2119459634098563, task_sched_time:2119459886391853
app_id: 0, app_name: pulse_doppler_api-aarch64, task_id: 93, task_name: DASH_FFT, resource_name: cpu3, ref_start_time: 2119459886951353, ref_stop_time: 2119459886975803, actual_exe_time: 24450, task_app_start_time:2119459634098563, task_sched_time:2119459886944003
app_id: 0, app_name: pulse_doppler_api-aarch64, task_id: 94, task_name: DASH_ZIP, resource_name: zip1, ref_start_time: 2119459891638524, ref_stop_time: 2119459891682414, actual_exe_time: 43890, task_app_start_time:2119459634098563, task_sched_time:2119459891628804
app_id: 0, app_name: pulse_doppler_api-aarch64, task_id: 95, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 2119459892479604, ref_stop_time: 2119459892508134, actual_exe_time: 28530, task_app_start_time:2119459634098563, task_sched_time:2119459892471234
app_id: 0, app_name: pulse_doppler_api-aarch64, task_id: 96, task_name: DASH_FFT, resource_name: cpu2, ref_start_time: 2119459894662885, ref_stop_time: 2119459894688235, actual_exe_time: 25350, task_app_start_time:2119459634098563, task_sched_time:2119459894656975
app_id: 0, app_name: pulse_doppler_api-aarch64, task_id: 97, task_name: DASH_FFT, resource_name: cpu3, ref_start_time: 2119459897554765, ref_stop_time: 2119459897588095, actual_exe_time: 33330, task_app_start_time:2119459634098563, task_sched_time:2119459895538375
app_id: 0, app_name: pulse_doppler_api-aarch64, task_id: 98, task_name: DASH_ZIP, resource_name: zip1, ref_start_time: 2119459902747676, ref_stop_time: 2119459902795226, actual_exe_time: 47550, task_app_start_time:2119459634098563, task_sched_time:2119459902739336
app_id: 0, app_name: pulse_doppler_api-aarch64, task_id: 99, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 2119459906164256, ref_stop_time: 2119459906197226, actual_exe_time: 32970, task_app_start_time:2119459634098563, task_sched_time:2119459906148326
app_id: 0, app_name: pulse_doppler_api-aarch64, task_id: 100, task_name: DASH_FFT, resource_name: cpu2, ref_start_time: 2119459909301777, ref_stop_time: 2119459909327217, actual_exe_time: 25440, task_app_start_time:2119459634098563, task_sched_time:2119459909210217
app_id: 0, app_name: pulse_doppler_api-aarch64, task_id: 101, task_name: DASH_FFT, resource_name: cpu3, ref_start_time: 2119459910177507, ref_stop_time: 2119459910200457, actual_exe_time: 22950, task_app_start_time:2119459634098563, task_sched_time:2119459910168927
app_id: 0, app_name: pulse_doppler_api-aarch64, task_id: 102, task_name: DASH_ZIP, resource_name: zip1, ref_start_time: 2119459914332448, ref_stop_time: 2119459914378918, actual_exe_time: 46470, task_app_start_time:2119459634098563, task_sched_time:2119459914310188
app_id: 0, app_name: pulse_doppler_api-aarch64, task_id: 103, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 2119459914632478, ref_stop_time: 2119459914662568, actual_exe_time: 30090, task_app_start_time:2119459634098563, task_sched_time:2119459914622188
app_id: 0, app_name: pulse_doppler_api-aarch64, task_id: 104, task_name: DASH_FFT, resource_name: cpu2, ref_start_time: 2119459925414390, ref_stop_time: 2119459925450150, actual_exe_time: 35760, task_app_start_time:2119459634098563, task_sched_time:2119459925253949
app_id: 0, app_name: pulse_doppler_api-aarch64, task_id: 105, task_name: DASH_FFT, resource_name: cpu3, ref_start_time: 2119459929049550, ref_stop_time: 2119459929079400, actual_exe_time: 29850, task_app_start_time:2119459634098563, task_sched_time:2119459929043850
app_id: 0, app_name: pulse_doppler_api-aarch64, task_id: 106, task_name: DASH_ZIP, resource_name: zip1, ref_start_time: 2119459929900440, ref_stop_time: 2119459929945050, actual_exe_time: 44610, task_app_start_time:2119459634098563, task_sched_time:2119459929858740
app_id: 0, app_name: pulse_doppler_api-aarch64, task_id: 107, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 2119459930499840, ref_stop_time: 2119459930531580, actual_exe_time: 31740, task_app_start_time:2119459634098563, task_sched_time:2119459930490780
app_id: 0, app_name: pulse_doppler_api-aarch64, task_id: 108, task_name: DASH_FFT, resource_name: cpu2, ref_start_time: 2119459933828971, ref_stop_time: 2119459933857801, actual_exe_time: 28830, task_app_start_time:2119459634098563, task_sched_time:2119459931786481
