app_id: 0, app_name: TX_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 2119077473584051, ref_stop_time: 2119077473790061, actual_exe_time: 206010, task_app_start_time:2119077460028668, task_sched_time:2119077473465011
app_id: 0, app_name: TX_api-aarch64, task_id: 11, task_name: DASH_FFT, resource_name: cpu2, ref_start_time: 2119077557457944, ref_stop_time: 2119077557494424, actual_exe_time: 36480, task_app_start_time:2119077460028668, task_sched_time:2119077557447054
app_id: 0, app_name: TX_api-aarch64, task_id: 12, task_name: DASH_FFT, resource_name: cpu3, ref_start_time: 2119077562116975, ref_stop_time: 2119077562150485, actual_exe_time: 33510, task_app_start_time:2119077460028668, task_sched_time:2119077562060185
app_id: 0, app_name: TX_api-aarch64, task_id: 13, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2119077565406295, ref_stop_time: 2119077565448835, actual_exe_time: 42540, task_app_start_time:2119077460028668, task_sched_time:2119077565395405
app_id: 0, app_name: TX_api-aarch64, task_id: 14, task_name: DASH_FFT, resource_name: fft2, ref_start_time: 2119077573718097, ref_stop_time: 2119077573767297, actual_exe_time: 49200, task_app_start_time:2119077460028668, task_sched_time:2119077573710777
app_id: 0, app_name: TX_api-aarch64, task_id: 15, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 2119077575985587, ref_stop_time: 2119077576013547, actual_exe_time: 27960, task_app_start_time:2119077460028668, task_sched_time:2119077575979347
app_id: 0, app_name: TX_api-aarch64, task_id: 16, task_name: DASH_FFT, resource_name: cpu2, ref_start_time: 2119077581738058, ref_stop_time: 2119077581773218, actual_exe_time: 35160, task_app_start_time:2119077460028668, task_sched_time:2119077581731458
app_id: 0, app_name: TX_api-aarch64, task_id: 17, task_name: DASH_FFT, resource_name: cpu3, ref_start_time: 2119077585433249, ref_stop_time: 2119077585462229, actual_exe_time: 28980, task_app_start_time:2119077460028668, task_sched_time:2119077585344389
app_id: 0, app_name: TX_api-aarch64, task_id: 18, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2119077589686589, ref_stop_time: 2119077589729069, actual_exe_time: 42480, task_app_start_time:2119077460028668, task_sched_time:2119077589681759
app_id: 0, app_name: TX_api-aarch64, task_id: 19, task_name: DASH_FFT, resource_name: fft2, ref_start_time: 2119077593742500, ref_stop_time: 2119077593790950, actual_exe_time: 48450, task_app_start_time:2119077460028668, task_sched_time:2119077593736800
app_id: 0, app_name: TX_api-aarch64, task_id: 20, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 2119077618438354, ref_stop_time: 2119077618468744, actual_exe_time: 30390, task_app_start_time:2119077460028668, task_sched_time:2119077618424074
app_id: 0, app_name: TX_api-aarch64, task_id: 21, task_name: DASH_FFT, resource_name: cpu2, ref_start_time: 2119077629440406, ref_stop_time: 2119077629480606, actual_exe_time: 40200, task_app_start_time:2119077460028668, task_sched_time:2119077629435006
app_id: 0, app_name: TX_api-aarch64, task_id: 22, task_name: DASH_FFT, resource_name: cpu3, ref_start_time: 2119077631379936, ref_stop_time: 2119077631409096, actual_exe_time: 29160, task_app_start_time:2119077460028668, task_sched_time:2119077631305716
app_id: 0, app_name: TX_api-aarch64, task_id: 23, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2119077637470777, ref_stop_time: 2119077637515927, actual_exe_time: 45150, task_app_start_time:2119077460028668, task_sched_time:2119077637465077
app_id: 0, app_name: TX_api-aarch64, task_id: 24, task_name: DASH_FFT, resource_name: fft2, ref_start_time: 2119077644919778, ref_stop_time: 2119077644966668, actual_exe_time: 46890, task_app_start_time:2119077460028668, task_sched_time:2119077644802238
app_id: 0, app_name: TX_api-aarch64, task_id: 25, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 2119077653540400, ref_stop_time: 2119077653571600, actual_exe_time: 31200, task_app_start_time:2119077460028668, task_sched_time:2119077653535360
app_id: 0, app_name: TX_api-aarch64, task_id: 26, task_name: DASH_FFT, resource_name: cpu2, ref_start_time: 2119077658881240, ref_stop_time: 2119077658915110, actual_exe_time: 33870, task_app_start_time:2119077460028668, task_sched_time:2119077658728390
app_id: 0, app_name: TX_api-aarch64, task_id: 27, task_name: DASH_FFT, resource_name: cpu3, ref_start_time: 2119077665470891, ref_stop_time: 2119077665505691, actual_exe_time: 34800, task_app_start_time:2119077460028668, task_sched_time:2119077665391091
app_id: 0, app_name: TX_api-aarch64, task_id: 28, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2119077669606872, ref_stop_time: 2119077669646922, actual_exe_time: 40050, task_app_start_time:2119077460028668, task_sched_time:2119077669594332
app_id: 0, app_name: TX_api-aarch64, task_id: 29, task_name: DASH_FFT, resource_name: fft2, ref_start_time: 2119077673017963, ref_stop_time: 2119077673062423, actual_exe_time: 44460, task_app_start_time:2119077460028668, task_sched_time:2119077672876933
app_id: 0, app_name: TX_api-aarch64, task_id: 30, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 2119077701420947, ref_stop_time: 2119077701451277, actual_exe_time: 30330, task_app_start_time:2119077460028668, task_sched_time:2119077701414737
app_id: 0, app_name: TX_api-aarch64, task_id: 31, task_name: DASH_FFT, resource_name: cpu2, ref_start_time: 2119077713444529, ref_stop_time: 2119077713480499, actual_exe_time: 35970, task_app_start_time:2119077460028668, task_sched_time:2119077713440029
app_id: 0, app_name: TX_api-aarch64, task_id: 32, task_name: DASH_FFT, resource_name: cpu3, ref_start_time: 2119077714270549, ref_stop_time: 2119077714711339, actual_exe_time: 440790, task_app_start_time:2119077460028668, task_sched_time:2119077714267279
app_id: 0, app_name: TX_api-aarch64, task_id: 33, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2119077721470850, ref_stop_time: 2119077721512280, actual_exe_time: 41430, task_app_start_time:2119077460028668, task_sched_time:2119077721461490
app_id: 0, app_name: TX_api-aarch64, task_id: 34, task_name: DASH_FFT, resource_name: fft2, ref_start_time: 2119077722324111, ref_stop_time: 2119077722364641, actual_exe_time: 40530, task_app_start_time:2119077460028668, task_sched_time:2119077722316161
app_id: 0, app_name: TX_api-aarch64, task_id: 35, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 2119077723392891, ref_stop_time: 2119077723418991, actual_exe_time: 26100, task_app_start_time:2119077460028668, task_sched_time:2119077723388661
app_id: 0, app_name: TX_api-aarch64, task_id: 36, task_name: DASH_FFT, resource_name: cpu2, ref_start_time: 2119077724195361, ref_stop_time: 2119077724221971, actual_exe_time: 26610, task_app_start_time:2119077460028668, task_sched_time:2119077724189271
app_id: 0, app_name: TX_api-aarch64, task_id: 37, task_name: DASH_FFT, resource_name: cpu3, ref_start_time: 2119077725319941, ref_stop_time: 2119077725345411, actual_exe_time: 25470, task_app_start_time:2119077460028668, task_sched_time:2119077725082041
app_id: 0, app_name: TX_api-aarch64, task_id: 38, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2119077726217451, ref_stop_time: 2119077726254231, actual_exe_time: 36780, task_app_start_time:2119077460028668, task_sched_time:2119077726204341
app_id: 0, app_name: TX_api-aarch64, task_id: 39, task_name: DASH_FFT, resource_name: fft2, ref_start_time: 2119077727215491, ref_stop_time: 2119077727364111, actual_exe_time: 148620, task_app_start_time:2119077460028668, task_sched_time:2119077727209371
app_id: 0, app_name: TX_api-aarch64, task_id: 40, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 2119077757310866, ref_stop_time: 2119077757345486, actual_exe_time: 34620, task_app_start_time:2119077460028668, task_sched_time:2119077754216666
app_id: 0, app_name: TX_api-aarch64, task_id: 41, task_name: DASH_FFT, resource_name: cpu2, ref_start_time: 2119077758202706, ref_stop_time: 2119077758229706, actual_exe_time: 27000, task_app_start_time:2119077460028668, task_sched_time:2119077758193436
app_id: 0, app_name: TX_api-aarch64, task_id: 42, task_name: DASH_FFT, resource_name: cpu3, ref_start_time: 2119077758900926, ref_stop_time: 2119077758925196, actual_exe_time: 24270, task_app_start_time:2119077460028668, task_sched_time:2119077758893276
app_id: 0, app_name: TX_api-aarch64, task_id: 43, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2119077759661547, ref_stop_time: 2119077759699587, actual_exe_time: 38040, task_app_start_time:2119077460028668, task_sched_time:2119077759651527
app_id: 0, app_name: TX_api-aarch64, task_id: 44, task_name: DASH_FFT, resource_name: fft2, ref_start_time: 2119077760423157, ref_stop_time: 2119077760462937, actual_exe_time: 39780, task_app_start_time:2119077460028668, task_sched_time:2119077760419317
app_id: 0, app_name: TX_api-aarch64, task_id: 45, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 2119077765527448, ref_stop_time: 2119077765559968, actual_exe_time: 32520, task_app_start_time:2119077460028668, task_sched_time:2119077765518868
app_id: 0, app_name: TX_api-aarch64, task_id: 46, task_name: DASH_FFT, resource_name: cpu2, ref_start_time: 2119077766650648, ref_stop_time: 2119077766678578, actual_exe_time: 27930, task_app_start_time:2119077460028668, task_sched_time:2119077766643778
app_id: 0, app_name: TX_api-aarch64, task_id: 47, task_name: DASH_FFT, resource_name: cpu3, ref_start_time: 2119077767353098, ref_stop_time: 2119077767375418, actual_exe_time: 22320, task_app_start_time:2119077460028668, task_sched_time:2119077767350098
app_id: 0, app_name: TX_api-aarch64, task_id: 48, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2119077769721688, ref_stop_time: 2119077769761678, actual_exe_time: 39990, task_app_start_time:2119077460028668, task_sched_time:2119077769715898
app_id: 0, app_name: TX_api-aarch64, task_id: 49, task_name: DASH_FFT, resource_name: fft2, ref_start_time: 2119077773307109, ref_stop_time: 2119077773349229, actual_exe_time: 42120, task_app_start_time:2119077460028668, task_sched_time:2119077773303029
app_id: 0, app_name: TX_api-aarch64, task_id: 50, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 2119077797972513, ref_stop_time: 2119077798002663, actual_exe_time: 30150, task_app_start_time:2119077460028668, task_sched_time:2119077797963453
app_id: 0, app_name: TX_api-aarch64, task_id: 51, task_name: DASH_FFT, resource_name: cpu2, ref_start_time: 2119077798835283, ref_stop_time: 2119077798862523, actual_exe_time: 27240, task_app_start_time:2119077460028668, task_sched_time:2119077798831473
app_id: 0, app_name: TX_api-aarch64, task_id: 52, task_name: DASH_FFT, resource_name: cpu3, ref_start_time: 2119077799573823, ref_stop_time: 2119077799598723, actual_exe_time: 24900, task_app_start_time:2119077460028668, task_sched_time:2119077799570073
app_id: 0, app_name: TX_api-aarch64, task_id: 53, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2119077800316803, ref_stop_time: 2119077800354603, actual_exe_time: 37800, task_app_start_time:2119077460028668, task_sched_time:2119077800306093
app_id: 0, app_name: TX_api-aarch64, task_id: 54, task_name: DASH_FFT, resource_name: fft2, ref_start_time: 2119077801077153, ref_stop_time: 2119077801116183, actual_exe_time: 39030, task_app_start_time:2119077460028668, task_sched_time:2119077801069203
app_id: 0, app_name: TX_api-aarch64, task_id: 55, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 2119077801972083, ref_stop_time: 2119077801994163, actual_exe_time: 22080, task_app_start_time:2119077460028668, task_sched_time:2119077801958523
app_id: 0, app_name: TX_api-aarch64, task_id: 56, task_name: DASH_FFT, resource_name: cpu2, ref_start_time: 2119077802664904, ref_stop_time: 2119077802691514, actual_exe_time: 26610, task_app_start_time:2119077460028668, task_sched_time:2119077802661124
app_id: 0, app_name: TX_api-aarch64, task_id: 57, task_name: DASH_FFT, resource_name: cpu3, ref_start_time: 2119077803741484, ref_stop_time: 2119077803767464, actual_exe_time: 25980, task_app_start_time:2119077460028668, task_sched_time:2119077803350974
app_id: 0, app_name: TX_api-aarch64, task_id: 58, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2119077813444475, ref_stop_time: 2119077813488605, actual_exe_time: 44130, task_app_start_time:2119077460028668, task_sched_time:2119077813435655
app_id: 0, app_name: TX_api-aarch64, task_id: 59, task_name: DASH_FFT, resource_name: fft2, ref_start_time: 2119077814660525, ref_stop_time: 2119077814700335, actual_exe_time: 39810, task_app_start_time:2119077460028668, task_sched_time:2119077814650595
app_id: 0, app_name: TX_api-aarch64, task_id: 60, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 2119077837135689, ref_stop_time: 2119077837167249, actual_exe_time: 31560, task_app_start_time:2119077460028668, task_sched_time:2119077837130469
app_id: 0, app_name: TX_api-aarch64, task_id: 61, task_name: DASH_FFT, resource_name: cpu2, ref_start_time: 2119077841308360, ref_stop_time: 2119077841346760, actual_exe_time: 38400, task_app_start_time:2119077460028668, task_sched_time:2119077838432469
app_id: 0, app_name: TX_api-aarch64, task_id: 62, task_name: DASH_FFT, resource_name: cpu3, ref_start_time: 2119077842261580, ref_stop_time: 2119077842287560, actual_exe_time: 25980, task_app_start_time:2119077460028668, task_sched_time:2119077842257740
app_id: 0, app_name: TX_api-aarch64, task_id: 63, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2119077843257580, ref_stop_time: 2119077843296910, actual_exe_time: 39330, task_app_start_time:2119077460028668, task_sched_time:2119077843246360
app_id: 0, app_name: TX_api-aarch64, task_id: 64, task_name: DASH_FFT, resource_name: fft2, ref_start_time: 2119077844278390, ref_stop_time: 2119077844319910, actual_exe_time: 41520, task_app_start_time:2119077460028668, task_sched_time:2119077844270140
app_id: 0, app_name: TX_api-aarch64, task_id: 65, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 2119077849329881, ref_stop_time: 2119077849362941, actual_exe_time: 33060, task_app_start_time:2119077460028668, task_sched_time:2119077845634960
app_id: 0, app_name: TX_api-aarch64, task_id: 66, task_name: DASH_FFT, resource_name: cpu2, ref_start_time: 2119077850208191, ref_stop_time: 2119077850235431, actual_exe_time: 27240, task_app_start_time:2119077460028668, task_sched_time:2119077850203451
app_id: 0, app_name: TX_api-aarch64, task_id: 67, task_name: DASH_FFT, resource_name: cpu3, ref_start_time: 2119077850959811, ref_stop_time: 2119077850982101, actual_exe_time: 22290, task_app_start_time:2119077460028668, task_sched_time:2119077850953781
app_id: 0, app_name: TX_api-aarch64, task_id: 68, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2119077851709511, ref_stop_time: 2119077851747611, actual_exe_time: 38100, task_app_start_time:2119077460028668, task_sched_time:2119077851698531
app_id: 0, app_name: TX_api-aarch64, task_id: 69, task_name: DASH_FFT, resource_name: fft2, ref_start_time: 2119077852464612, ref_stop_time: 2119077852502982, actual_exe_time: 38370, task_app_start_time:2119077460028668, task_sched_time:2119077852456602
app_id: 0, app_name: TX_api-aarch64, task_id: 70, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 2119077877754736, ref_stop_time: 2119077877789086, actual_exe_time: 34350, task_app_start_time:2119077460028668, task_sched_time:2119077877688796
app_id: 0, app_name: TX_api-aarch64, task_id: 71, task_name: DASH_FFT, resource_name: cpu2, ref_start_time: 2119077878580756, ref_stop_time: 2119077878607306, actual_exe_time: 26550, task_app_start_time:2119077460028668, task_sched_time:2119077878572986
app_id: 0, app_name: TX_api-aarch64, task_id: 72, task_name: DASH_FFT, resource_name: cpu3, ref_start_time: 2119077879443766, ref_stop_time: 2119077879467316, actual_exe_time: 23550, task_app_start_time:2119077460028668, task_sched_time:2119077879330096
app_id: 0, app_name: TX_api-aarch64, task_id: 73, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2119077880245816, ref_stop_time: 2119077880283946, actual_exe_time: 38130, task_app_start_time:2119077460028668, task_sched_time:2119077880232496
app_id: 0, app_name: TX_api-aarch64, task_id: 74, task_name: DASH_FFT, resource_name: fft2, ref_start_time: 2119077883950937, ref_stop_time: 2119077883999027, actual_exe_time: 48090, task_app_start_time:2119077460028668, task_sched_time:2119077883943917
app_id: 0, app_name: TX_api-aarch64, task_id: 75, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 2119077885465637, ref_stop_time: 2119077885494707, actual_exe_time: 29070, task_app_start_time:2119077460028668, task_sched_time:2119077885460627
app_id: 0, app_name: TX_api-aarch64, task_id: 76, task_name: DASH_FFT, resource_name: cpu2, ref_start_time: 2119077886506367, ref_stop_time: 2119077886534687, actual_exe_time: 28320, task_app_start_time:2119077460028668, task_sched_time:2119077886502227
app_id: 0, app_name: TX_api-aarch64, task_id: 77, task_name: DASH_FFT, resource_name: cpu3, ref_start_time: 2119077889322047, ref_stop_time: 2119077889350187, actual_exe_time: 28140, task_app_start_time:2119077460028668, task_sched_time:2119077887261227
app_id: 0, app_name: TX_api-aarch64, task_id: 78, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2119077893455058, ref_stop_time: 2119077893495768, actual_exe_time: 40710, task_app_start_time:2119077460028668, task_sched_time:2119077893443148
app_id: 0, app_name: TX_api-aarch64, task_id: 79, task_name: DASH_FFT, resource_name: fft2, ref_start_time: 2119077897752199, ref_stop_time: 2119077897800139, actual_exe_time: 47940, task_app_start_time:2119077460028668, task_sched_time:2119077897741249
app_id: 0, app_name: TX_api-aarch64, task_id: 80, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 2119077921546673, ref_stop_time: 2119077921576733, actual_exe_time: 30060, task_app_start_time:2119077460028668, task_sched_time:2119077921539713
app_id: 0, app_name: TX_api-aarch64, task_id: 81, task_name: DASH_FFT, resource_name: cpu2, ref_start_time: 2119077925338403, ref_stop_time: 2119077925368673, actual_exe_time: 30270, task_app_start_time:2119077460028668, task_sched_time:2119077925332703
app_id: 0, app_name: TX_api-aarch64, task_id: 82, task_name: DASH_FFT, resource_name: cpu3, ref_start_time: 2119077927572894, ref_stop_time: 2119077927602054, actual_exe_time: 29160, task_app_start_time:2119077460028668, task_sched_time:2119077927439274
app_id: 0, app_name: TX_api-aarch64, task_id: 83, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2119077933402225, ref_stop_time: 2119077933446415, actual_exe_time: 44190, task_app_start_time:2119077460028668, task_sched_time:2119077933395445
app_id: 0, app_name: TX_api-aarch64, task_id: 84, task_name: DASH_FFT, resource_name: fft2, ref_start_time: 2119077937347735, ref_stop_time: 2119077937391175, actual_exe_time: 43440, task_app_start_time:2119077460028668, task_sched_time:2119077937342845
app_id: 0, app_name: TX_api-aarch64, task_id: 85, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 2119077941443066, ref_stop_time: 2119077941471176, actual_exe_time: 28110, task_app_start_time:2119077460028668, task_sched_time:2119077941438716
app_id: 0, app_name: TX_api-aarch64, task_id: 86, task_name: DASH_FFT, resource_name: cpu2, ref_start_time: 2119077942686446, ref_stop_time: 2119077942715366, actual_exe_time: 28920, task_app_start_time:2119077460028668, task_sched_time:2119077942524566
app_id: 0, app_name: TX_api-aarch64, task_id: 87, task_name: DASH_FFT, resource_name: cpu3, ref_start_time: 2119077945417167, ref_stop_time: 2119077945449807, actual_exe_time: 32640, task_app_start_time:2119077460028668, task_sched_time:2119077945408347
app_id: 0, app_name: TX_api-aarch64, task_id: 88, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2119077953343858, ref_stop_time: 2119077953629818, actual_exe_time: 285960, task_app_start_time:2119077460028668, task_sched_time:2119077953332098
app_id: 0, app_name: TX_api-aarch64, task_id: 89, task_name: DASH_FFT, resource_name: fft2, ref_start_time: 2119077956766918, ref_stop_time: 2119077956810358, actual_exe_time: 43440, task_app_start_time:2119077460028668, task_sched_time:2119077956628918
app_id: 0, app_name: TX_api-aarch64, task_id: 90, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 2119077998037535, ref_stop_time: 2119077998070115, actual_exe_time: 32580, task_app_start_time:2119077460028668, task_sched_time:2119077998025625
app_id: 0, app_name: TX_api-aarch64, task_id: 91, task_name: DASH_FFT, resource_name: cpu2, ref_start_time: 2119078001681246, ref_stop_time: 2119078001717726, actual_exe_time: 36480, task_app_start_time:2119077460028668, task_sched_time:2119078001670536
app_id: 0, app_name: TX_api-aarch64, task_id: 92, task_name: DASH_FFT, resource_name: cpu3, ref_start_time: 2119078009909077, ref_stop_time: 2119078009943697, actual_exe_time: 34620, task_app_start_time:2119077460028668, task_sched_time:2119078009743957
app_id: 0, app_name: TX_api-aarch64, task_id: 93, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2119078013114517, ref_stop_time: 2119078013155767, actual_exe_time: 41250, task_app_start_time:2119077460028668, task_sched_time:2119078013101887
app_id: 0, app_name: TX_api-aarch64, task_id: 94, task_name: DASH_FFT, resource_name: fft2, ref_start_time: 2119078017747628, ref_stop_time: 2119078017796858, actual_exe_time: 49230, task_app_start_time:2119077460028668, task_sched_time:2119078017736798
app_id: 0, app_name: TX_api-aarch64, task_id: 95, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 2119078025497259, ref_stop_time: 2119078025527079, actual_exe_time: 29820, task_app_start_time:2119077460028668, task_sched_time:2119078025492009
app_id: 0, app_name: TX_api-aarch64, task_id: 96, task_name: DASH_FFT, resource_name: cpu2, ref_start_time: 2119078027142850, ref_stop_time: 2119078027172790, actual_exe_time: 29940, task_app_start_time:2119077460028668, task_sched_time:2119078027136760
app_id: 0, app_name: TX_api-aarch64, task_id: 97, task_name: DASH_FFT, resource_name: cpu3, ref_start_time: 2119078029647100, ref_stop_time: 2119078029679110, actual_exe_time: 32010, task_app_start_time:2119077460028668, task_sched_time:2119078029548490
app_id: 0, app_name: TX_api-aarch64, task_id: 98, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2119078037556721, ref_stop_time: 2119078037600971, actual_exe_time: 44250, task_app_start_time:2119077460028668, task_sched_time:2119078037545981
app_id: 0, app_name: TX_api-aarch64, task_id: 99, task_name: DASH_FFT, resource_name: fft2, ref_start_time: 2119078041617012, ref_stop_time: 2119078041660782, actual_exe_time: 43770, task_app_start_time:2119077460028668, task_sched_time:2119078041610742
