app_id: 0, app_name: SAR_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 2116691678685169, ref_stop_time: 2116691679251089, actual_exe_time: 565920, task_app_start_time:2116690715016524, task_sched_time:2116691678670649
app_id: 0, app_name: SAR_api-aarch64, task_id: 1, task_name: DASH_FFT, resource_name: cpu2, ref_start_time: 2116691687638130, ref_stop_time: 2116691687841320, actual_exe_time: 203190, task_app_start_time:2116690715016524, task_sched_time:2116691687517800
app_id: 0, app_name: SAR_api-aarch64, task_id: 2, task_name: DASH_ZIP, resource_name: cpu3, ref_start_time: 2116691690691621, ref_stop_time: 2116691690786121, actual_exe_time: 94500, task_app_start_time:2116690715016524, task_sched_time:2116691690685681
app_id: 0, app_name: SAR_api-aarch64, task_id: 3, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2116691694629931, ref_stop_time: 2116691695433751, actual_exe_time: 803820, task_app_start_time:2116690715016524, task_sched_time:2116691694619431
app_id: 0, app_name: SAR_api-aarch64, task_id: 4, task_name: DASH_FFT, resource_name: fft2, ref_start_time: 2116691701738222, ref_stop_time: 2116691701864342, actual_exe_time: 126120, task_app_start_time:2116690715016524, task_sched_time:2116691701604422
app_id: 0, app_name: SAR_api-aarch64, task_id: 5, task_name: DASH_ZIP, resource_name: zip1, ref_start_time: 2116691706772313, ref_stop_time: 2116691706943313, actual_exe_time: 171000, task_app_start_time:2116690715016524, task_sched_time:2116691706710933
app_id: 0, app_name: SAR_api-aarch64, task_id: 6, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 2116691710705704, ref_stop_time: 2116691710832934, actual_exe_time: 127230, task_app_start_time:2116690715016524, task_sched_time:2116691710665084
app_id: 0, app_name: SAR_api-aarch64, task_id: 7, task_name: DASH_FFT, resource_name: cpu2, ref_start_time: 2116691715392995, ref_stop_time: 2116691715503785, actual_exe_time: 110790, task_app_start_time:2116690715016524, task_sched_time:2116691715271884
app_id: 0, app_name: SAR_api-aarch64, task_id: 8, task_name: DASH_ZIP, resource_name: cpu3, ref_start_time: 2116691718742405, ref_stop_time: 2116691718824425, actual_exe_time: 82020, task_app_start_time:2116690715016524, task_sched_time:2116691718691855
app_id: 0, app_name: SAR_api-aarch64, task_id: 9, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2116691722662116, ref_stop_time: 2116691722800926, actual_exe_time: 138810, task_app_start_time:2116690715016524, task_sched_time:2116691722656266
app_id: 0, app_name: SAR_api-aarch64, task_id: 10, task_name: DASH_FFT, resource_name: fft2, ref_start_time: 2116691728805397, ref_stop_time: 2116691728894797, actual_exe_time: 89400, task_app_start_time:2116690715016524, task_sched_time:2116691728661187
app_id: 0, app_name: SAR_api-aarch64, task_id: 11, task_name: DASH_ZIP, resource_name: zip1, ref_start_time: 2116691734733128, ref_stop_time: 2116691734858738, actual_exe_time: 125610, task_app_start_time:2116690715016524, task_sched_time:2116691734663738
app_id: 0, app_name: SAR_api-aarch64, task_id: 12, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 2116691739108208, ref_stop_time: 2116691739223678, actual_exe_time: 115470, task_app_start_time:2116690715016524, task_sched_time:2116691739078808
app_id: 0, app_name: SAR_api-aarch64, task_id: 13, task_name: DASH_FFT, resource_name: cpu2, ref_start_time: 2116691742760229, ref_stop_time: 2116691742861179, actual_exe_time: 100950, task_app_start_time:2116690715016524, task_sched_time:2116691742753539
app_id: 0, app_name: SAR_api-aarch64, task_id: 14, task_name: DASH_ZIP, resource_name: cpu3, ref_start_time: 2116691746918800, ref_stop_time: 2116691746999740, actual_exe_time: 80940, task_app_start_time:2116690715016524, task_sched_time:2116691746842210
app_id: 0, app_name: SAR_api-aarch64, task_id: 15, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2116691751055590, ref_stop_time: 2116691751185370, actual_exe_time: 129780, task_app_start_time:2116690715016524, task_sched_time:2116691751048810
app_id: 0, app_name: SAR_api-aarch64, task_id: 16, task_name: DASH_FFT, resource_name: fft2, ref_start_time: 2116691751541680, ref_stop_time: 2116691751613440, actual_exe_time: 71760, task_app_start_time:2116690715016524, task_sched_time:2116691751538410
app_id: 0, app_name: SAR_api-aarch64, task_id: 17, task_name: DASH_ZIP, resource_name: zip1, ref_start_time: 2116691757461641, ref_stop_time: 2116691757585511, actual_exe_time: 123870, task_app_start_time:2116690715016524, task_sched_time:2116691757326851
app_id: 0, app_name: SAR_api-aarch64, task_id: 18, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 2116691758652071, ref_stop_time: 2116691758760851, actual_exe_time: 108780, task_app_start_time:2116690715016524, task_sched_time:2116691758646491
app_id: 0, app_name: SAR_api-aarch64, task_id: 19, task_name: DASH_FFT, resource_name: cpu2, ref_start_time: 2116691763426302, ref_stop_time: 2116691763530762, actual_exe_time: 104460, task_app_start_time:2116690715016524, task_sched_time:2116691763420212
app_id: 0, app_name: SAR_api-aarch64, task_id: 20, task_name: DASH_ZIP, resource_name: cpu3, ref_start_time: 2116691770598373, ref_stop_time: 2116691770687263, actual_exe_time: 88890, task_app_start_time:2116690715016524, task_sched_time:2116691770588593
app_id: 0, app_name: SAR_api-aarch64, task_id: 21, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2116691771412604, ref_stop_time: 2116691771535214, actual_exe_time: 122610, task_app_start_time:2116690715016524, task_sched_time:2116691771402794
app_id: 0, app_name: SAR_api-aarch64, task_id: 22, task_name: DASH_FFT, resource_name: fft2, ref_start_time: 2116691771942434, ref_stop_time: 2116691772020734, actual_exe_time: 78300, task_app_start_time:2116690715016524, task_sched_time:2116691771846014
app_id: 0, app_name: SAR_api-aarch64, task_id: 23, task_name: DASH_ZIP, resource_name: zip1, ref_start_time: 2116691778874925, ref_stop_time: 2116691779009805, actual_exe_time: 134880, task_app_start_time:2116690715016524, task_sched_time:2116691778868715
app_id: 0, app_name: SAR_api-aarch64, task_id: 24, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 2116691779251935, ref_stop_time: 2116691779359395, actual_exe_time: 107460, task_app_start_time:2116690715016524, task_sched_time:2116691779245035
app_id: 0, app_name: SAR_api-aarch64, task_id: 25, task_name: DASH_FFT, resource_name: cpu2, ref_start_time: 2116691785250856, ref_stop_time: 2116691785359456, actual_exe_time: 108600, task_app_start_time:2116690715016524, task_sched_time:2116691785118736
app_id: 0, app_name: SAR_api-aarch64, task_id: 26, task_name: DASH_ZIP, resource_name: cpu3, ref_start_time: 2116691791110277, ref_stop_time: 2116691791192087, actual_exe_time: 81810, task_app_start_time:2116690715016524, task_sched_time:2116691790968077
app_id: 0, app_name: SAR_api-aarch64, task_id: 27, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2116691794623067, ref_stop_time: 2116691794746757, actual_exe_time: 123690, task_app_start_time:2116690715016524, task_sched_time:2116691794611817
app_id: 0, app_name: SAR_api-aarch64, task_id: 28, task_name: DASH_FFT, resource_name: fft2, ref_start_time: 2116691798649548, ref_stop_time: 2116691798730908, actual_exe_time: 81360, task_app_start_time:2116690715016524, task_sched_time:2116691798642228
app_id: 0, app_name: SAR_api-aarch64, task_id: 29, task_name: DASH_ZIP, resource_name: zip1, ref_start_time: 2116691799483608, ref_stop_time: 2116691799610298, actual_exe_time: 126690, task_app_start_time:2116690715016524, task_sched_time:2116691799465368
app_id: 0, app_name: SAR_api-aarch64, task_id: 30, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 2116691806757379, ref_stop_time: 2116691806871199, actual_exe_time: 113820, task_app_start_time:2116690715016524, task_sched_time:2116691806751709
app_id: 0, app_name: SAR_api-aarch64, task_id: 31, task_name: DASH_FFT, resource_name: cpu2, ref_start_time: 2116691810623090, ref_stop_time: 2116691810725420, actual_exe_time: 102330, task_app_start_time:2116690715016524, task_sched_time:2116691810618590
app_id: 0, app_name: SAR_api-aarch64, task_id: 32, task_name: DASH_ZIP, resource_name: cpu3, ref_start_time: 2116691813614960, ref_stop_time: 2116691813693200, actual_exe_time: 78240, task_app_start_time:2116690715016524, task_sched_time:2116691813607970
app_id: 0, app_name: SAR_api-aarch64, task_id: 33, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2116691819567471, ref_stop_time: 2116691819700701, actual_exe_time: 133230, task_app_start_time:2116690715016524, task_sched_time:2116691819553221
app_id: 0, app_name: SAR_api-aarch64, task_id: 34, task_name: DASH_FFT, resource_name: fft2, ref_start_time: 2116691822647092, ref_stop_time: 2116691822723352, actual_exe_time: 76260, task_app_start_time:2116690715016524, task_sched_time:2116691822639262
