app_id: 0, app_name: pulse_doppler_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 2119848333138577, ref_stop_time: 2119848333359347, actual_exe_time: 220770, task_app_start_time:2119848319684985, task_sched_time:2119848333131827
app_id: 0, app_name: pulse_doppler_api-aarch64, task_id: 11, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 2119848358623641, ref_stop_time: 2119848358652081, actual_exe_time: 28440, task_app_start_time:2119848319684985, task_sched_time:2119848358611611
app_id: 0, app_name: pulse_doppler_api-aarch64, task_id: 12, task_name: DASH_FFT, resource_name: cpu2, ref_start_time: 2119848359753531, ref_stop_time: 2119848359780021, actual_exe_time: 26490, task_app_start_time:2119848319684985, task_sched_time:2119848359742611
app_id: 0, app_name: pulse_doppler_api-aarch64, task_id: 13, task_name: DASH_FFT, resource_name: cpu3, ref_start_time: 2119848362630262, ref_stop_time: 2119848362653632, actual_exe_time: 23370, task_app_start_time:2119848319684985, task_sched_time:2119848362626902
app_id: 0, app_name: pulse_doppler_api-aarch64, task_id: 14, task_name: DASH_ZIP, resource_name: zip1, ref_start_time: 2119848363254772, ref_stop_time: 2119848363295302, actual_exe_time: 40530, task_app_start_time:2119848319684985, task_sched_time:2119848363250542
app_id: 0, app_name: pulse_doppler_api-aarch64, task_id: 15, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 2119848364335282, ref_stop_time: 2119848364358592, actual_exe_time: 23310, task_app_start_time:2119848319684985, task_sched_time:2119848364325232
app_id: 0, app_name: pulse_doppler_api-aarch64, task_id: 16, task_name: DASH_FFT, resource_name: cpu2, ref_start_time: 2119848365593242, ref_stop_time: 2119848365620152, actual_exe_time: 26910, task_app_start_time:2119848319684985, task_sched_time:2119848365584452
app_id: 0, app_name: pulse_doppler_api-aarch64, task_id: 17, task_name: DASH_FFT, resource_name: cpu3, ref_start_time: 2119848370621813, ref_stop_time: 2119848370652833, actual_exe_time: 31020, task_app_start_time:2119848319684985, task_sched_time:2119848370613323
app_id: 0, app_name: pulse_doppler_api-aarch64, task_id: 18, task_name: DASH_ZIP, resource_name: zip1, ref_start_time: 2119848371377243, ref_stop_time: 2119848371418193, actual_exe_time: 40950, task_app_start_time:2119848319684985, task_sched_time:2119848371370013
app_id: 0, app_name: pulse_doppler_api-aarch64, task_id: 19, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 2119848371936503, ref_stop_time: 2119848371961883, actual_exe_time: 25380, task_app_start_time:2119848319684985, task_sched_time:2119848371932963
app_id: 0, app_name: pulse_doppler_api-aarch64, task_id: 20, task_name: DASH_FFT, resource_name: cpu2, ref_start_time: 2119848374688734, ref_stop_time: 2119848374717474, actual_exe_time: 28740, task_app_start_time:2119848319684985, task_sched_time:2119848374674514
app_id: 0, app_name: pulse_doppler_api-aarch64, task_id: 21, task_name: DASH_FFT, resource_name: cpu3, ref_start_time: 2119848378517694, ref_stop_time: 2119848378539594, actual_exe_time: 21900, task_app_start_time:2119848319684985, task_sched_time:2119848378512714
app_id: 0, app_name: pulse_doppler_api-aarch64, task_id: 22, task_name: DASH_ZIP, resource_name: zip1, ref_start_time: 2119848379130894, ref_stop_time: 2119848379171184, actual_exe_time: 40290, task_app_start_time:2119848319684985, task_sched_time:2119848379127474
app_id: 0, app_name: pulse_doppler_api-aarch64, task_id: 23, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 2119848379671374, ref_stop_time: 2119848379695374, actual_exe_time: 24000, task_app_start_time:2119848319684985, task_sched_time:2119848379658594
app_id: 0, app_name: pulse_doppler_api-aarch64, task_id: 24, task_name: DASH_FFT, resource_name: cpu2, ref_start_time: 2119848383520135, ref_stop_time: 2119848383549985, actual_exe_time: 29850, task_app_start_time:2119848319684985, task_sched_time:2119848383510625
app_id: 0, app_name: pulse_doppler_api-aarch64, task_id: 25, task_name: DASH_FFT, resource_name: cpu3, ref_start_time: 2119848386346076, ref_stop_time: 2119848386373526, actual_exe_time: 27450, task_app_start_time:2119848319684985, task_sched_time:2119848386340976
app_id: 0, app_name: pulse_doppler_api-aarch64, task_id: 26, task_name: DASH_ZIP, resource_name: zip1, ref_start_time: 2119848387037846, ref_stop_time: 2119848387079126, actual_exe_time: 41280, task_app_start_time:2119848319684985, task_sched_time:2119848387033616
app_id: 0, app_name: pulse_doppler_api-aarch64, task_id: 27, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 2119848390697966, ref_stop_time: 2119848390725596, actual_exe_time: 27630, task_app_start_time:2119848319684985, task_sched_time:2119848390686326
app_id: 0, app_name: pulse_doppler_api-aarch64, task_id: 28, task_name: DASH_FFT, resource_name: cpu2, ref_start_time: 2119848394621937, ref_stop_time: 2119848394650407, actual_exe_time: 28470, task_app_start_time:2119848319684985, task_sched_time:2119848394617317
app_id: 0, app_name: pulse_doppler_api-aarch64, task_id: 29, task_name: DASH_FFT, resource_name: cpu3, ref_start_time: 2119848395083607, ref_stop_time: 2119848395105207, actual_exe_time: 21600, task_app_start_time:2119848319684985, task_sched_time:2119848395079767
app_id: 0, app_name: pulse_doppler_api-aarch64, task_id: 30, task_name: DASH_ZIP, resource_name: zip1, ref_start_time: 2119848398787798, ref_stop_time: 2119848398829558, actual_exe_time: 41760, task_app_start_time:2119848319684985, task_sched_time:2119848398779938
app_id: 0, app_name: pulse_doppler_api-aarch64, task_id: 31, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 2119848399455298, ref_stop_time: 2119848399479598, actual_exe_time: 24300, task_app_start_time:2119848319684985, task_sched_time:2119848399442038
app_id: 0, app_name: pulse_doppler_api-aarch64, task_id: 32, task_name: DASH_FFT, resource_name: cpu2, ref_start_time: 2119848401516208, ref_stop_time: 2119848401544618, actual_exe_time: 28410, task_app_start_time:2119848319684985, task_sched_time:2119848401342388
app_id: 0, app_name: pulse_doppler_api-aarch64, task_id: 33, task_name: DASH_FFT, resource_name: cpu3, ref_start_time: 2119848406741489, ref_stop_time: 2119848406770769, actual_exe_time: 29280, task_app_start_time:2119848319684985, task_sched_time:2119848406737139
app_id: 0, app_name: pulse_doppler_api-aarch64, task_id: 34, task_name: DASH_ZIP, resource_name: zip1, ref_start_time: 2119848407585659, ref_stop_time: 2119848407627449, actual_exe_time: 41790, task_app_start_time:2119848319684985, task_sched_time:2119848407578339
app_id: 0, app_name: pulse_doppler_api-aarch64, task_id: 35, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 2119848410399719, ref_stop_time: 2119848410427499, actual_exe_time: 27780, task_app_start_time:2119848319684985, task_sched_time:2119848410388949
app_id: 0, app_name: pulse_doppler_api-aarch64, task_id: 36, task_name: DASH_FFT, resource_name: cpu2, ref_start_time: 2119848414450320, ref_stop_time: 2119848414581840, actual_exe_time: 131520, task_app_start_time:2119848319684985, task_sched_time:2119848414442730
app_id: 0, app_name: pulse_doppler_api-aarch64, task_id: 37, task_name: DASH_FFT, resource_name: cpu3, ref_start_time: 2119848418382151, ref_stop_time: 2119848418409811, actual_exe_time: 27660, task_app_start_time:2119848319684985, task_sched_time:2119848418377111
app_id: 0, app_name: pulse_doppler_api-aarch64, task_id: 38, task_name: DASH_ZIP, resource_name: zip1, ref_start_time: 2119848422758041, ref_stop_time: 2119848422801871, actual_exe_time: 43830, task_app_start_time:2119848319684985, task_sched_time:2119848422750511
app_id: 0, app_name: pulse_doppler_api-aarch64, task_id: 39, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 2119848423406461, ref_stop_time: 2119848423433671, actual_exe_time: 27210, task_app_start_time:2119848319684985, task_sched_time:2119848423359061
app_id: 0, app_name: pulse_doppler_api-aarch64, task_id: 40, task_name: DASH_FFT, resource_name: cpu2, ref_start_time: 2119848426677842, ref_stop_time: 2119848426707542, actual_exe_time: 29700, task_app_start_time:2119848319684985, task_sched_time:2119848426669652
app_id: 0, app_name: pulse_doppler_api-aarch64, task_id: 41, task_name: DASH_FFT, resource_name: cpu3, ref_start_time: 2119848430454693, ref_stop_time: 2119848430478123, actual_exe_time: 23430, task_app_start_time:2119848319684985, task_sched_time:2119848430446593
app_id: 0, app_name: pulse_doppler_api-aarch64, task_id: 42, task_name: DASH_ZIP, resource_name: zip1, ref_start_time: 2119848431021753, ref_stop_time: 2119848431061623, actual_exe_time: 39870, task_app_start_time:2119848319684985, task_sched_time:2119848431018003
app_id: 0, app_name: pulse_doppler_api-aarch64, task_id: 43, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 2119848431466233, ref_stop_time: 2119848431490053, actual_exe_time: 23820, task_app_start_time:2119848319684985, task_sched_time:2119848431412413
app_id: 0, app_name: pulse_doppler_api-aarch64, task_id: 44, task_name: DASH_FFT, resource_name: cpu2, ref_start_time: 2119848433305233, ref_stop_time: 2119848433332623, actual_exe_time: 27390, task_app_start_time:2119848319684985, task_sched_time:2119848433227443
app_id: 0, app_name: pulse_doppler_api-aarch64, task_id: 45, task_name: DASH_FFT, resource_name: cpu3, ref_start_time: 2119848436090854, ref_stop_time: 2119848436116804, actual_exe_time: 25950, task_app_start_time:2119848319684985, task_sched_time:2119848436080984
app_id: 0, app_name: pulse_doppler_api-aarch64, task_id: 46, task_name: DASH_ZIP, resource_name: zip1, ref_start_time: 2119848436405614, ref_stop_time: 2119848436446414, actual_exe_time: 40800, task_app_start_time:2119848319684985, task_sched_time:2119848436400274
app_id: 0, app_name: pulse_doppler_api-aarch64, task_id: 47, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 2119848438638724, ref_stop_time: 2119848438666714, actual_exe_time: 27990, task_app_start_time:2119848319684985, task_sched_time:2119848438622164
app_id: 0, app_name: pulse_doppler_api-aarch64, task_id: 48, task_name: DASH_FFT, resource_name: cpu2, ref_start_time: 2119848446589595, ref_stop_time: 2119848446806375, actual_exe_time: 216780, task_app_start_time:2119848319684985, task_sched_time:2119848446580655
app_id: 0, app_name: pulse_doppler_api-aarch64, task_id: 49, task_name: DASH_FFT, resource_name: cpu3, ref_start_time: 2119848447413455, ref_stop_time: 2119848447434845, actual_exe_time: 21390, task_app_start_time:2119848319684985, task_sched_time:2119848447404815
app_id: 0, app_name: pulse_doppler_api-aarch64, task_id: 50, task_name: DASH_ZIP, resource_name: zip1, ref_start_time: 2119848449126216, ref_stop_time: 2119848449166896, actual_exe_time: 40680, task_app_start_time:2119848319684985, task_sched_time:2119848449120096
app_id: 0, app_name: pulse_doppler_api-aarch64, task_id: 51, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 2119848449462336, ref_stop_time: 2119848450002936, actual_exe_time: 540600, task_app_start_time:2119848319684985, task_sched_time:2119848449452856
app_id: 0, app_name: pulse_doppler_api-aarch64, task_id: 52, task_name: DASH_FFT, resource_name: cpu2, ref_start_time: 2119848458444337, ref_stop_time: 2119848458488437, actual_exe_time: 44100, task_app_start_time:2119848319684985, task_sched_time:2119848458434827
app_id: 0, app_name: pulse_doppler_api-aarch64, task_id: 53, task_name: DASH_FFT, resource_name: cpu3, ref_start_time: 2119848458978787, ref_stop_time: 2119848459000837, actual_exe_time: 22050, task_app_start_time:2119848319684985, task_sched_time:2119848458975127
app_id: 0, app_name: pulse_doppler_api-aarch64, task_id: 54, task_name: DASH_ZIP, resource_name: zip1, ref_start_time: 2119848462919258, ref_stop_time: 2119848462960838, actual_exe_time: 41580, task_app_start_time:2119848319684985, task_sched_time:2119848462912028
app_id: 0, app_name: pulse_doppler_api-aarch64, task_id: 55, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 2119848464452078, ref_stop_time: 2119848464760388, actual_exe_time: 308310, task_app_start_time:2119848319684985, task_sched_time:2119848464444308
app_id: 0, app_name: pulse_doppler_api-aarch64, task_id: 56, task_name: DASH_FFT, resource_name: cpu2, ref_start_time: 2119848470413829, ref_stop_time: 2119848470451809, actual_exe_time: 37980, task_app_start_time:2119848319684985, task_sched_time:2119848470406929
app_id: 0, app_name: pulse_doppler_api-aarch64, task_id: 57, task_name: DASH_FFT, resource_name: cpu3, ref_start_time: 2119848470853089, ref_stop_time: 2119848470875589, actual_exe_time: 22500, task_app_start_time:2119848319684985, task_sched_time:2119848470847659
app_id: 0, app_name: pulse_doppler_api-aarch64, task_id: 58, task_name: DASH_ZIP, resource_name: zip1, ref_start_time: 2119848471144659, ref_stop_time: 2119848471185849, actual_exe_time: 41190, task_app_start_time:2119848319684985, task_sched_time:2119848471137129
app_id: 0, app_name: pulse_doppler_api-aarch64, task_id: 59, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 2119848474608340, ref_stop_time: 2119848474634170, actual_exe_time: 25830, task_app_start_time:2119848319684985, task_sched_time:2119848474567510
app_id: 0, app_name: pulse_doppler_api-aarch64, task_id: 60, task_name: DASH_FFT, resource_name: cpu2, ref_start_time: 2119848479787721, ref_stop_time: 2119848480494401, actual_exe_time: 706680, task_app_start_time:2119848319684985, task_sched_time:2119848479765041
app_id: 0, app_name: pulse_doppler_api-aarch64, task_id: 61, task_name: DASH_FFT, resource_name: cpu3, ref_start_time: 2119848486690542, ref_stop_time: 2119848486722702, actual_exe_time: 32160, task_app_start_time:2119848319684985, task_sched_time:2119848486684542
app_id: 0, app_name: pulse_doppler_api-aarch64, task_id: 62, task_name: DASH_ZIP, resource_name: zip1, ref_start_time: 2119848490448522, ref_stop_time: 2119848490490732, actual_exe_time: 42210, task_app_start_time:2119848319684985, task_sched_time:2119848490439312
app_id: 0, app_name: pulse_doppler_api-aarch64, task_id: 63, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 2119848493183203, ref_stop_time: 2119848493212813, actual_exe_time: 29610, task_app_start_time:2119848319684985, task_sched_time:2119848493175943
app_id: 0, app_name: pulse_doppler_api-aarch64, task_id: 64, task_name: DASH_FFT, resource_name: cpu2, ref_start_time: 2119848502670674, ref_stop_time: 2119848502755904, actual_exe_time: 85230, task_app_start_time:2119848319684985, task_sched_time:2119848502662634
app_id: 0, app_name: pulse_doppler_api-aarch64, task_id: 65, task_name: DASH_FFT, resource_name: cpu3, ref_start_time: 2119848510419945, ref_stop_time: 2119848510451115, actual_exe_time: 31170, task_app_start_time:2119848319684985, task_sched_time:2119848510411215
app_id: 0, app_name: pulse_doppler_api-aarch64, task_id: 66, task_name: DASH_ZIP, resource_name: zip1, ref_start_time: 2119848511034136, ref_stop_time: 2119848511075386, actual_exe_time: 41250, task_app_start_time:2119848319684985, task_sched_time:2119848511028886
app_id: 0, app_name: pulse_doppler_api-aarch64, task_id: 67, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 2119848514862526, ref_stop_time: 2119848514891746, actual_exe_time: 29220, task_app_start_time:2119848319684985, task_sched_time:2119848514854816
app_id: 0, app_name: pulse_doppler_api-aarch64, task_id: 68, task_name: DASH_FFT, resource_name: cpu2, ref_start_time: 2119848520896997, ref_stop_time: 2119848520930957, actual_exe_time: 33960, task_app_start_time:2119848319684985, task_sched_time:2119848520818847
app_id: 0, app_name: pulse_doppler_api-aarch64, task_id: 69, task_name: DASH_FFT, resource_name: cpu3, ref_start_time: 2119848526445198, ref_stop_time: 2119848526476728, actual_exe_time: 31530, task_app_start_time:2119848319684985, task_sched_time:2119848526440758
app_id: 0, app_name: pulse_doppler_api-aarch64, task_id: 70, task_name: DASH_ZIP, resource_name: zip1, ref_start_time: 2119848530868759, ref_stop_time: 2119848530911779, actual_exe_time: 43020, task_app_start_time:2119848319684985, task_sched_time:2119848530863659
app_id: 0, app_name: pulse_doppler_api-aarch64, task_id: 71, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 2119848535054989, ref_stop_time: 2119848535083699, actual_exe_time: 28710, task_app_start_time:2119848319684985, task_sched_time:2119848534996999
app_id: 0, app_name: pulse_doppler_api-aarch64, task_id: 72, task_name: DASH_FFT, resource_name: cpu2, ref_start_time: 2119848538420360, ref_stop_time: 2119848538454530, actual_exe_time: 34170, task_app_start_time:2119848319684985, task_sched_time:2119848538410700
app_id: 0, app_name: pulse_doppler_api-aarch64, task_id: 73, task_name: DASH_FFT, resource_name: cpu3, ref_start_time: 2119848542599721, ref_stop_time: 2119848542764901, actual_exe_time: 165180, task_app_start_time:2119848319684985, task_sched_time:2119848542593751
app_id: 0, app_name: pulse_doppler_api-aarch64, task_id: 74, task_name: DASH_ZIP, resource_name: zip1, ref_start_time: 2119848548769192, ref_stop_time: 2119848548967702, actual_exe_time: 198510, task_app_start_time:2119848319684985, task_sched_time:2119848548758602
app_id: 0, app_name: pulse_doppler_api-aarch64, task_id: 75, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 2119848554498173, ref_stop_time: 2119848554529973, actual_exe_time: 31800, task_app_start_time:2119848319684985, task_sched_time:2119848554487583
app_id: 0, app_name: pulse_doppler_api-aarch64, task_id: 76, task_name: DASH_FFT, resource_name: cpu2, ref_start_time: 2119848562980284, ref_stop_time: 2119848563733464, actual_exe_time: 753180, task_app_start_time:2119848319684985, task_sched_time:2119848562970894
app_id: 0, app_name: pulse_doppler_api-aarch64, task_id: 77, task_name: DASH_FFT, resource_name: cpu3, ref_start_time: 2119848566900895, ref_stop_time: 2119848566930865, actual_exe_time: 29970, task_app_start_time:2119848319684985, task_sched_time:2119848566894925
app_id: 0, app_name: pulse_doppler_api-aarch64, task_id: 78, task_name: DASH_ZIP, resource_name: zip1, ref_start_time: 2119848570505395, ref_stop_time: 2119848570549465, actual_exe_time: 44070, task_app_start_time:2119848319684985, task_sched_time:2119848570496455
app_id: 0, app_name: pulse_doppler_api-aarch64, task_id: 79, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 2119848574552486, ref_stop_time: 2119848577648576, actual_exe_time: 3096090, task_app_start_time:2119848319684985, task_sched_time:2119848574539496
app_id: 0, app_name: pulse_doppler_api-aarch64, task_id: 80, task_name: DASH_FFT, resource_name: cpu2, ref_start_time: 2119848586635708, ref_stop_time: 2119848586717428, actual_exe_time: 81720, task_app_start_time:2119848319684985, task_sched_time:2119848586627698
app_id: 0, app_name: pulse_doppler_api-aarch64, task_id: 81, task_name: DASH_FFT, resource_name: cpu3, ref_start_time: 2119848590663118, ref_stop_time: 2119848590689848, actual_exe_time: 26730, task_app_start_time:2119848319684985, task_sched_time:2119848590653548
app_id: 0, app_name: pulse_doppler_api-aarch64, task_id: 82, task_name: DASH_ZIP, resource_name: zip1, ref_start_time: 2119848594711349, ref_stop_time: 2119848594755209, actual_exe_time: 43860, task_app_start_time:2119848319684985, task_sched_time:2119848594703669
app_id: 0, app_name: pulse_doppler_api-aarch64, task_id: 83, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 2119848598471730, ref_stop_time: 2119848598503770, actual_exe_time: 32040, task_app_start_time:2119848319684985, task_sched_time:2119848598463450
app_id: 0, app_name: pulse_doppler_api-aarch64, task_id: 84, task_name: DASH_FFT, resource_name: cpu2, ref_start_time: 2119848605770491, ref_stop_time: 2119848605805471, actual_exe_time: 34980, task_app_start_time:2119848319684985, task_sched_time:2119848605693781
app_id: 0, app_name: pulse_doppler_api-aarch64, task_id: 85, task_name: DASH_FFT, resource_name: cpu3, ref_start_time: 2119848614330812, ref_stop_time: 2119848614360242, actual_exe_time: 29430, task_app_start_time:2119848319684985, task_sched_time:2119848614321962
app_id: 0, app_name: pulse_doppler_api-aarch64, task_id: 86, task_name: DASH_ZIP, resource_name: zip1, ref_start_time: 2119848614936422, ref_stop_time: 2119848614978512, actual_exe_time: 42090, task_app_start_time:2119848319684985, task_sched_time:2119848614931892
app_id: 0, app_name: pulse_doppler_api-aarch64, task_id: 87, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 2119848619504283, ref_stop_time: 2119848619535063, actual_exe_time: 30780, task_app_start_time:2119848319684985, task_sched_time:2119848619494293
app_id: 0, app_name: pulse_doppler_api-aarch64, task_id: 88, task_name: DASH_FFT, resource_name: cpu2, ref_start_time: 2119848630332275, ref_stop_time: 2119848630430075, actual_exe_time: 97800, task_app_start_time:2119848319684985, task_sched_time:2119848630323305
app_id: 0, app_name: pulse_doppler_api-aarch64, task_id: 89, task_name: DASH_FFT, resource_name: cpu3, ref_start_time: 2119848630842485, ref_stop_time: 2119848630864475, actual_exe_time: 21990, task_app_start_time:2119848319684985, task_sched_time:2119848630833215
app_id: 0, app_name: pulse_doppler_api-aarch64, task_id: 90, task_name: DASH_ZIP, resource_name: zip1, ref_start_time: 2119848633869455, ref_stop_time: 2119848633910495, actual_exe_time: 41040, task_app_start_time:2119848319684985, task_sched_time:2119848633863845
app_id: 0, app_name: pulse_doppler_api-aarch64, task_id: 91, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 2119848639203276, ref_stop_time: 2119848639234326, actual_exe_time: 31050, task_app_start_time:2119848319684985, task_sched_time:2119848639188306
app_id: 0, app_name: pulse_doppler_api-aarch64, task_id: 92, task_name: DASH_FFT, resource_name: cpu2, ref_start_time: 2119848647980378, ref_stop_time: 2119848648017368, actual_exe_time: 36990, task_app_start_time:2119848319684985, task_sched_time:2119848647889508
app_id: 0, app_name: pulse_doppler_api-aarch64, task_id: 93, task_name: DASH_FFT, resource_name: cpu3, ref_start_time: 2119848650687788, ref_stop_time: 2119848654493589, actual_exe_time: 3805801, task_app_start_time:2119848319684985, task_sched_time:2119848650679598
app_id: 0, app_name: pulse_doppler_api-aarch64, task_id: 94, task_name: DASH_ZIP, resource_name: zip1, ref_start_time: 2119848661797060, ref_stop_time: 2119848661843650, actual_exe_time: 46590, task_app_start_time:2119848319684985, task_sched_time:2119848661788930
app_id: 0, app_name: pulse_doppler_api-aarch64, task_id: 95, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 2119848662841180, ref_stop_time: 2119848662869590, actual_exe_time: 28410, task_app_start_time:2119848319684985, task_sched_time:2119848662796900
app_id: 0, app_name: pulse_doppler_api-aarch64, task_id: 96, task_name: DASH_FFT, resource_name: cpu2, ref_start_time: 2119848670778401, ref_stop_time: 2119848670815301, actual_exe_time: 36900, task_app_start_time:2119848319684985, task_sched_time:2119848670772131
app_id: 0, app_name: pulse_doppler_api-aarch64, task_id: 97, task_name: DASH_FFT, resource_name: cpu3, ref_start_time: 2119848674321462, ref_stop_time: 2119848674508632, actual_exe_time: 187170, task_app_start_time:2119848319684985, task_sched_time:2119848674311622
app_id: 0, app_name: pulse_doppler_api-aarch64, task_id: 98, task_name: DASH_ZIP, resource_name: zip1, ref_start_time: 2119848676480802, ref_stop_time: 2119848676522442, actual_exe_time: 41640, task_app_start_time:2119848319684985, task_sched_time:2119848676471202
app_id: 0, app_name: pulse_doppler_api-aarch64, task_id: 99, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 2119848676757552, ref_stop_time: 2119848676783502, actual_exe_time: 25950, task_app_start_time:2119848319684985, task_sched_time:2119848676753742
app_id: 0, app_name: pulse_doppler_api-aarch64, task_id: 100, task_name: DASH_FFT, resource_name: cpu2, ref_start_time: 2119848690234664, ref_stop_time: 2119848690594484, actual_exe_time: 359820, task_app_start_time:2119848319684985, task_sched_time:2119848690047794
app_id: 0, app_name: pulse_doppler_api-aarch64, task_id: 101, task_name: DASH_FFT, resource_name: cpu3, ref_start_time: 2119848691119185, ref_stop_time: 2119848691141925, actual_exe_time: 22740, task_app_start_time:2119848319684985, task_sched_time:2119848691114175
app_id: 0, app_name: pulse_doppler_api-aarch64, task_id: 102, task_name: DASH_ZIP, resource_name: zip1, ref_start_time: 2119848698544846, ref_stop_time: 2119848698590536, actual_exe_time: 45690, task_app_start_time:2119848319684985, task_sched_time:2119848698537166
app_id: 0, app_name: pulse_doppler_api-aarch64, task_id: 103, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 2119848703883137, ref_stop_time: 2119848703914727, actual_exe_time: 31590, task_app_start_time:2119848319684985, task_sched_time:2119848702411636
app_id: 0, app_name: pulse_doppler_api-aarch64, task_id: 104, task_name: DASH_FFT, resource_name: cpu2, ref_start_time: 2119848710682668, ref_stop_time: 2119848710721548, actual_exe_time: 38880, task_app_start_time:2119848319684985, task_sched_time:2119848710675978
app_id: 0, app_name: pulse_doppler_api-aarch64, task_id: 105, task_name: DASH_FFT, resource_name: cpu3, ref_start_time: 2119848711217028, ref_stop_time: 2119848711239018, actual_exe_time: 21990, task_app_start_time:2119848319684985, task_sched_time:2119848711211418
app_id: 0, app_name: pulse_doppler_api-aarch64, task_id: 106, task_name: DASH_ZIP, resource_name: zip1, ref_start_time: 2119848714442568, ref_stop_time: 2119848714485048, actual_exe_time: 42480, task_app_start_time:2119848319684985, task_sched_time:2119848714435398
app_id: 0, app_name: pulse_doppler_api-aarch64, task_id: 107, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 2119848714828008, ref_stop_time: 2119848714853508, actual_exe_time: 25500, task_app_start_time:2119848319684985, task_sched_time:2119848714818048
app_id: 0, app_name: pulse_doppler_api-aarch64, task_id: 108, task_name: DASH_FFT, resource_name: cpu2, ref_start_time: 2119848719428839, ref_stop_time: 2119848719458269, actual_exe_time: 29430, task_app_start_time:2119848319684985, task_sched_time:2119848719425539
