app_id: 0, app_name: SAR_api-aarch64, task_id: 0, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 2117050334979948, ref_stop_time: 2117050335212538, actual_exe_time: 232590, task_app_start_time:2117049572799375, task_sched_time:2117050334966598
app_id: 0, app_name: SAR_api-aarch64, task_id: 47, task_name: DASH_ZIP, resource_name: zip1, ref_start_time: 2117050434161524, ref_stop_time: 2117050434495724, actual_exe_time: 334200, task_app_start_time:2117049572799375, task_sched_time:2117050434158704
app_id: 0, app_name: SAR_api-aarch64, task_id: 48, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 2117050436507194, ref_stop_time: 2117050436614114, actual_exe_time: 106920, task_app_start_time:2117049572799375, task_sched_time:2117050436446624
app_id: 0, app_name: SAR_api-aarch64, task_id: 49, task_name: DASH_FFT, resource_name: cpu2, ref_start_time: 2117050442805785, ref_stop_time: 2117050442912525, actual_exe_time: 106740, task_app_start_time:2117049572799375, task_sched_time:2117050442800655
app_id: 0, app_name: SAR_api-aarch64, task_id: 50, task_name: DASH_ZIP, resource_name: cpu3, ref_start_time: 2117050449628537, ref_stop_time: 2117050449710047, actual_exe_time: 81510, task_app_start_time:2117049572799375, task_sched_time:2117050449619657
app_id: 0, app_name: SAR_api-aarch64, task_id: 51, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2117050451150287, ref_stop_time: 2117050451280097, actual_exe_time: 129810, task_app_start_time:2117049572799375, task_sched_time:2117050451138287
app_id: 0, app_name: SAR_api-aarch64, task_id: 52, task_name: DASH_FFT, resource_name: fft2, ref_start_time: 2117050459072178, ref_stop_time: 2117050459160348, actual_exe_time: 88170, task_app_start_time:2117049572799375, task_sched_time:2117050459062938
app_id: 0, app_name: SAR_api-aarch64, task_id: 53, task_name: DASH_ZIP, resource_name: zip1, ref_start_time: 2117050464149289, ref_stop_time: 2117050466856369, actual_exe_time: 2707080, task_app_start_time:2117049572799375, task_sched_time:2117050464144009
app_id: 0, app_name: SAR_api-aarch64, task_id: 54, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 2117050467377679, ref_stop_time: 2117050467489519, actual_exe_time: 111840, task_app_start_time:2117049572799375, task_sched_time:2117050467131109
app_id: 0, app_name: SAR_api-aarch64, task_id: 55, task_name: DASH_FFT, resource_name: cpu2, ref_start_time: 2117050470931330, ref_stop_time: 2117050471045150, actual_exe_time: 113820, task_app_start_time:2117049572799375, task_sched_time:2117050470923080
app_id: 0, app_name: SAR_api-aarch64, task_id: 56, task_name: DASH_ZIP, resource_name: cpu3, ref_start_time: 2117050477856351, ref_stop_time: 2117050477936961, actual_exe_time: 80610, task_app_start_time:2117049572799375, task_sched_time:2117050477846121
app_id: 0, app_name: SAR_api-aarch64, task_id: 57, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2117050482818922, ref_stop_time: 2117050482951552, actual_exe_time: 132630, task_app_start_time:2117049572799375, task_sched_time:2117050482807282
app_id: 0, app_name: SAR_api-aarch64, task_id: 58, task_name: DASH_FFT, resource_name: fft2, ref_start_time: 2117050490817973, ref_stop_time: 2117050490891833, actual_exe_time: 73860, task_app_start_time:2117049572799375, task_sched_time:2117050490808643
app_id: 0, app_name: SAR_api-aarch64, task_id: 59, task_name: DASH_ZIP, resource_name: zip1, ref_start_time: 2117050492045873, ref_stop_time: 2117050492171813, actual_exe_time: 125940, task_app_start_time:2117049572799375, task_sched_time:2117050492040323
app_id: 0, app_name: SAR_api-aarch64, task_id: 60, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 2117050499103584, ref_stop_time: 2117050499665605, actual_exe_time: 562021, task_app_start_time:2117049572799375, task_sched_time:2117050499095694
app_id: 0, app_name: SAR_api-aarch64, task_id: 61, task_name: DASH_FFT, resource_name: cpu2, ref_start_time: 2117050505578066, ref_stop_time: 2117050505685046, actual_exe_time: 106980, task_app_start_time:2117049572799375, task_sched_time:2117050505571136
app_id: 0, app_name: SAR_api-aarch64, task_id: 62, task_name: DASH_ZIP, resource_name: cpu3, ref_start_time: 2117050510803766, ref_stop_time: 2117050510889266, actual_exe_time: 85500, task_app_start_time:2117049572799375, task_sched_time:2117050510798186
app_id: 0, app_name: SAR_api-aarch64, task_id: 63, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2117050519258008, ref_stop_time: 2117050519384998, actual_exe_time: 126990, task_app_start_time:2117049572799375, task_sched_time:2117050519124628
app_id: 0, app_name: SAR_api-aarch64, task_id: 64, task_name: DASH_FFT, resource_name: fft2, ref_start_time: 2117050520733948, ref_stop_time: 2117050520803758, actual_exe_time: 69810, task_app_start_time:2117049572799375, task_sched_time:2117050520727078
app_id: 0, app_name: SAR_api-aarch64, task_id: 65, task_name: DASH_ZIP, resource_name: zip1, ref_start_time: 2117050524416419, ref_stop_time: 2117050524540079, actual_exe_time: 123660, task_app_start_time:2117049572799375, task_sched_time:2117050524377509
app_id: 0, app_name: SAR_api-aarch64, task_id: 66, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 2117050525768159, ref_stop_time: 2117050525883899, actual_exe_time: 115740, task_app_start_time:2117049572799375, task_sched_time:2117050525466599
app_id: 0, app_name: SAR_api-aarch64, task_id: 67, task_name: DASH_FFT, resource_name: cpu2, ref_start_time: 2117050527004939, ref_stop_time: 2117050527101839, actual_exe_time: 96900, task_app_start_time:2117049572799375, task_sched_time:2117050526995339
app_id: 0, app_name: SAR_api-aarch64, task_id: 68, task_name: DASH_ZIP, resource_name: cpu3, ref_start_time: 2117050530804950, ref_stop_time: 2117050530882410, actual_exe_time: 77460, task_app_start_time:2117049572799375, task_sched_time:2117050527904819
app_id: 0, app_name: SAR_api-aarch64, task_id: 69, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2117050533822650, ref_stop_time: 2117050533945920, actual_exe_time: 123270, task_app_start_time:2117049572799375, task_sched_time:2117050533813740
app_id: 0, app_name: SAR_api-aarch64, task_id: 70, task_name: DASH_FFT, resource_name: fft2, ref_start_time: 2117050539145131, ref_stop_time: 2117050539228921, actual_exe_time: 83790, task_app_start_time:2117049572799375, task_sched_time:2117050539136431
app_id: 0, app_name: SAR_api-aarch64, task_id: 71, task_name: DASH_ZIP, resource_name: zip1, ref_start_time: 2117050547074282, ref_stop_time: 2117050547199142, actual_exe_time: 124860, task_app_start_time:2117049572799375, task_sched_time:2117050546968532
app_id: 0, app_name: SAR_api-aarch64, task_id: 72, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 2117050549108013, ref_stop_time: 2117050549242923, actual_exe_time: 134910, task_app_start_time:2117049572799375, task_sched_time:2117050549101023
app_id: 0, app_name: SAR_api-aarch64, task_id: 73, task_name: DASH_FFT, resource_name: cpu2, ref_start_time: 2117050558987404, ref_stop_time: 2117050559100354, actual_exe_time: 112950, task_app_start_time:2117049572799375, task_sched_time:2117050558981584
app_id: 0, app_name: SAR_api-aarch64, task_id: 74, task_name: DASH_ZIP, resource_name: cpu3, ref_start_time: 2117050562533345, ref_stop_time: 2117050562612845, actual_exe_time: 79500, task_app_start_time:2117049572799375, task_sched_time:2117050562377075
app_id: 0, app_name: SAR_api-aarch64, task_id: 75, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2117050562832835, ref_stop_time: 2117050563349045, actual_exe_time: 516210, task_app_start_time:2117049572799375, task_sched_time:2117050562777995
app_id: 0, app_name: SAR_api-aarch64, task_id: 76, task_name: DASH_FFT, resource_name: fft2, ref_start_time: 2117050563509425, ref_stop_time: 2117050563598855, actual_exe_time: 89430, task_app_start_time:2117049572799375, task_sched_time:2117050563502525
app_id: 0, app_name: SAR_api-aarch64, task_id: 77, task_name: DASH_ZIP, resource_name: zip1, ref_start_time: 2117050566245065, ref_stop_time: 2117050566385585, actual_exe_time: 140520, task_app_start_time:2117049572799375, task_sched_time:2117050564711525
app_id: 0, app_name: SAR_api-aarch64, task_id: 78, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 2117050575038127, ref_stop_time: 2117050575157107, actual_exe_time: 118980, task_app_start_time:2117049572799375, task_sched_time:2117050574932017
app_id: 0, app_name: SAR_api-aarch64, task_id: 79, task_name: DASH_FFT, resource_name: cpu2, ref_start_time: 2117050576522977, ref_stop_time: 2117050576797837, actual_exe_time: 274860, task_app_start_time:2117049572799375, task_sched_time:2117050576514277
app_id: 0, app_name: SAR_api-aarch64, task_id: 80, task_name: DASH_ZIP, resource_name: cpu3, ref_start_time: 2117050579128417, ref_stop_time: 2117050579207467, actual_exe_time: 79050, task_app_start_time:2117049572799375, task_sched_time:2117050579120917
app_id: 0, app_name: SAR_api-aarch64, task_id: 81, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2117050587008069, ref_stop_time: 2117050587134669, actual_exe_time: 126600, task_app_start_time:2117049572799375, task_sched_time:2117050586861879
app_id: 0, app_name: SAR_api-aarch64, task_id: 82, task_name: DASH_FFT, resource_name: fft2, ref_start_time: 2117050591652609, ref_stop_time: 2117050591730129, actual_exe_time: 77520, task_app_start_time:2117049572799375, task_sched_time:2117050591647899
app_id: 0, app_name: SAR_api-aarch64, task_id: 83, task_name: DASH_ZIP, resource_name: zip1, ref_start_time: 2117050598828011, ref_stop_time: 2117050598959681, actual_exe_time: 131670, task_app_start_time:2117049572799375, task_sched_time:2117050598821681
app_id: 0, app_name: SAR_api-aarch64, task_id: 84, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 2117050602875461, ref_stop_time: 2117050602993451, actual_exe_time: 117990, task_app_start_time:2117049572799375, task_sched_time:2117050602869041
app_id: 0, app_name: SAR_api-aarch64, task_id: 85, task_name: DASH_FFT, resource_name: cpu2, ref_start_time: 2117050605667862, ref_stop_time: 2117050605767282, actual_exe_time: 99420, task_app_start_time:2117049572799375, task_sched_time:2117050605662492
app_id: 0, app_name: SAR_api-aarch64, task_id: 86, task_name: DASH_ZIP, resource_name: cpu3, ref_start_time: 2117050606991462, ref_stop_time: 2117050607067962, actual_exe_time: 76500, task_app_start_time:2117049572799375, task_sched_time:2117050606985912
app_id: 0, app_name: SAR_api-aarch64, task_id: 87, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2117050615015443, ref_stop_time: 2117050615147353, actual_exe_time: 131910, task_app_start_time:2117049572799375, task_sched_time:2117050614857523
app_id: 0, app_name: SAR_api-aarch64, task_id: 88, task_name: DASH_FFT, resource_name: fft2, ref_start_time: 2117050619386924, ref_stop_time: 2117050619468404, actual_exe_time: 81480, task_app_start_time:2117049572799375, task_sched_time:2117050619380804
app_id: 0, app_name: SAR_api-aarch64, task_id: 89, task_name: DASH_ZIP, resource_name: zip1, ref_start_time: 2117050622857564, ref_stop_time: 2117050622982064, actual_exe_time: 124500, task_app_start_time:2117049572799375, task_sched_time:2117050622851264
app_id: 0, app_name: SAR_api-aarch64, task_id: 90, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 2117050630788996, ref_stop_time: 2117050630918356, actual_exe_time: 129360, task_app_start_time:2117049572799375, task_sched_time:2117050630781316
app_id: 0, app_name: SAR_api-aarch64, task_id: 91, task_name: DASH_FFT, resource_name: cpu2, ref_start_time: 2117050633747476, ref_stop_time: 2117050633857186, actual_exe_time: 109710, task_app_start_time:2117049572799375, task_sched_time:2117050633596846
app_id: 0, app_name: SAR_api-aarch64, task_id: 92, task_name: DASH_ZIP, resource_name: cpu3, ref_start_time: 2117050639174747, ref_stop_time: 2117050639256857, actual_exe_time: 82110, task_app_start_time:2117049572799375, task_sched_time:2117050639166047
app_id: 0, app_name: SAR_api-aarch64, task_id: 93, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2117050646843408, ref_stop_time: 2117050646972258, actual_exe_time: 128850, task_app_start_time:2117049572799375, task_sched_time:2117050646838158
app_id: 0, app_name: SAR_api-aarch64, task_id: 94, task_name: DASH_FFT, resource_name: fft2, ref_start_time: 2117050648047008, ref_stop_time: 2117050648122068, actual_exe_time: 75060, task_app_start_time:2117049572799375, task_sched_time:2117050647902018
app_id: 0, app_name: SAR_api-aarch64, task_id: 95, task_name: DASH_ZIP, resource_name: zip1, ref_start_time: 2117050654815820, ref_stop_time: 2117050654943530, actual_exe_time: 127710, task_app_start_time:2117049572799375, task_sched_time:2117050654806340
app_id: 0, app_name: SAR_api-aarch64, task_id: 96, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 2117050658873080, ref_stop_time: 2117050658991730, actual_exe_time: 118650, task_app_start_time:2117049572799375, task_sched_time:2117050658869240
app_id: 0, app_name: SAR_api-aarch64, task_id: 97, task_name: DASH_FFT, resource_name: cpu2, ref_start_time: 2117050661958671, ref_stop_time: 2117050662065891, actual_exe_time: 107220, task_app_start_time:2117049572799375, task_sched_time:2117050661809661
app_id: 0, app_name: SAR_api-aarch64, task_id: 98, task_name: DASH_ZIP, resource_name: cpu3, ref_start_time: 2117050670880462, ref_stop_time: 2117050670968302, actual_exe_time: 87840, task_app_start_time:2117049572799375, task_sched_time:2117050670871612
app_id: 0, app_name: SAR_api-aarch64, task_id: 99, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2117050676062063, ref_stop_time: 2117050676196913, actual_exe_time: 134850, task_app_start_time:2117049572799375, task_sched_time:2117050676048533
app_id: 0, app_name: SAR_api-aarch64, task_id: 100, task_name: DASH_FFT, resource_name: fft2, ref_start_time: 2117050683221294, ref_stop_time: 2117050683310694, actual_exe_time: 89400, task_app_start_time:2117049572799375, task_sched_time:2117050683210854
app_id: 0, app_name: SAR_api-aarch64, task_id: 101, task_name: DASH_ZIP, resource_name: zip1, ref_start_time: 2117050684336484, ref_stop_time: 2117050684455614, actual_exe_time: 119130, task_app_start_time:2117049572799375, task_sched_time:2117050684332464
app_id: 0, app_name: SAR_api-aarch64, task_id: 102, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 2117050689587865, ref_stop_time: 2117050689710565, actual_exe_time: 122700, task_app_start_time:2117049572799375, task_sched_time:2117050689579885
app_id: 0, app_name: SAR_api-aarch64, task_id: 103, task_name: DASH_FFT, resource_name: cpu2, ref_start_time: 2117050690514835, ref_stop_time: 2117050690611045, actual_exe_time: 96210, task_app_start_time:2117049572799375, task_sched_time:2117050690506855
app_id: 0, app_name: SAR_api-aarch64, task_id: 104, task_name: DASH_ZIP, resource_name: cpu3, ref_start_time: 2117050698808517, ref_stop_time: 2117050698890687, actual_exe_time: 82170, task_app_start_time:2117049572799375, task_sched_time:2117050698798947
app_id: 0, app_name: SAR_api-aarch64, task_id: 105, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2117050702810487, ref_stop_time: 2117050702930547, actual_exe_time: 120060, task_app_start_time:2117049572799375, task_sched_time:2117050702805297
app_id: 0, app_name: SAR_api-aarch64, task_id: 106, task_name: DASH_FFT, resource_name: fft2, ref_start_time: 2117050703943557, ref_stop_time: 2117050704019907, actual_exe_time: 76350, task_app_start_time:2117049572799375, task_sched_time:2117050703785277
app_id: 0, app_name: SAR_api-aarch64, task_id: 107, task_name: DASH_ZIP, resource_name: zip1, ref_start_time: 2117050711022269, ref_stop_time: 2117050711148359, actual_exe_time: 126090, task_app_start_time:2117049572799375, task_sched_time:2117050711011379
app_id: 0, app_name: SAR_api-aarch64, task_id: 108, task_name: DASH_FFT, resource_name: cpu1, ref_start_time: 2117050714884679, ref_stop_time: 2117050715004019, actual_exe_time: 119340, task_app_start_time:2117049572799375, task_sched_time:2117050714871959
app_id: 0, app_name: SAR_api-aarch64, task_id: 109, task_name: DASH_FFT, resource_name: cpu2, ref_start_time: 2117050717569950, ref_stop_time: 2117050717677920, actual_exe_time: 107970, task_app_start_time:2117049572799375, task_sched_time:2117050717428620
app_id: 0, app_name: SAR_api-aarch64, task_id: 110, task_name: DASH_ZIP, resource_name: cpu3, ref_start_time: 2117050723156521, ref_stop_time: 2117050723238481, actual_exe_time: 81960, task_app_start_time:2117049572799375, task_sched_time:2117050723148541
app_id: 0, app_name: SAR_api-aarch64, task_id: 111, task_name: DASH_FFT, resource_name: fft1, ref_start_time: 2117050726879911, ref_stop_time: 2117050727008611, actual_exe_time: 128700, task_app_start_time:2117049572799375, task_sched_time:2117050726806231
